ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_6_29,20:41:59,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-115_3-3-1_Ap,,,9.300,244,39.407,Medium,L/W,58.820,9.000,30.000,59.220,10.000,33.000,100.000,0.000,1.251,0.000,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,88.120,10.630,236,0,8,0,0,0,1,0,0,0,0,0,213,23,96.721,0.000,3.279,0.000,0.000,0.000,0.410,0.000,0.000,0.000,0.000,0.000,87.295,9.426,6.683,3.141,15.134,2.128,3.184,6.633,15.365,2.095,3.258,6.757,15.909,3.275,6.757,15.983,0.403,1.051,2.786,0.325,0.515,2.471,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.633,1.337,2.131,16.569
12,2022_6_29,20:44:57,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-92_3-3-2_Ap,,,8.700,240,37.304,Mixed,L/W,58.430,9.000,30.000,59.220,10.000,33.000,99.905,0.095,1.077,0.000,0.506,0.506,0.000,0.000,0.000,0.000,0.095,0.000,58.400,40.429,233,2,5,0,1,1,0,0,0,0,2,0,151,82,97.083,0.833,2.083,0.000,0.417,0.417,0.000,0.000,0.000,0.000,0.833,0.000,62.917,34.167,6.211,3.147,14.423,1.973,3.191,6.248,14.664,1.971,3.255,6.239,14.803,3.280,6.261,15.005,0.435,0.610,2.945,0.352,0.515,2.573,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.571,1.810,2.850,15.786
13,2022_6_29,20:46:30,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-66_3-3-3_Ap,,,8.800,223,39.640,Mixed,L/W,54.510,11.000,32.000,59.220,10.000,35.000,100.000,0.000,0.248,0.000,0.559,0.559,0.000,0.000,0.000,0.000,0.000,0.000,76.684,23.068,222,0,1,0,1,1,0,0,0,0,0,0,175,47,99.552,0.000,0.448,0.000,0.448,0.448,0.000,0.000,0.000,0.000,0.000,0.000,78.475,21.076,6.270,3.164,14.604,1.981,3.170,6.272,14.629,1.985,3.256,6.350,15.299,3.257,6.354,15.314,0.351,0.592,2.815,0.343,0.592,2.796,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.820,1.301,2.046,15.880
14,2022_6_29,20:48:3,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-124_3-3-4_Ap,,,11.000,248,44.706,Mixed,L/W,59.220,9.000,32.000,63.140,10.000,35.000,99.978,0.022,0.069,0.000,1.886,1.886,0.000,0.000,0.000,0.000,0.069,0.000,50.411,49.498,246,1,1,0,5,5,0,0,0,0,1,0,129,117,99.194,0.403,0.403,0.000,2.016,2.016,0.000,0.000,0.000,0.000,0.403,0.000,52.016,47.177,6.465,3.379,15.623,1.913,3.397,6.494,15.735,1.920,3.490,6.590,16.434,3.491,6.596,16.440,0.386,0.607,2.826,0.332,0.508,2.549,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.002,2.540,1.489,2.561,16.278
15,2022_6_29,20:49:38,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-91_3-4-1_Ap,,,10.000,222,45.379,Mixed,L/W,60.390,8.000,28.000,59.610,7.000,30.000,99.835,0.165,0.000,0.000,0.000,0.000,0.267,0.000,0.000,0.000,0.031,0.000,66.075,33.760,220,2,0,0,0,0,1,0,0,0,1,0,151,69,99.099,0.901,0.000,0.000,0.000,0.000,0.450,0.000,0.000,0.000,0.450,0.000,68.018,31.081,6.579,3.367,16.109,1.954,3.384,6.611,16.228,1.959,3.466,6.755,17.019,3.467,6.757,17.043,0.369,0.624,2.958,0.319,0.521,2.687,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.039,1.331,2.737,16.582
16,2022_6_29,20:50:49,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-68_3-4-2_Ap,,,11.000,276,40.382,Medium,L/W,61.180,8.000,29.000,65.880,8.000,30.000,99.853,0.147,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.009,7.646,272,2,2,0,0,0,0,0,0,0,0,0,253,19,98.551,0.725,0.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.667,6.884,6.611,3.150,14.962,2.099,3.178,6.625,15.126,2.098,3.281,6.767,15.873,3.281,6.779,15.926,0.454,0.671,3.196,0.382,0.601,2.897,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.797,1.227,2.331,16.359
17,2022_6_29,20:53:26,GRAINS,147,WHEAT,  7.0.30 ,Kin22-GA06493-13LE6_3-4-3_Ap,,,13.900,330,43.791,Mixed,L/W,59.220,9.000,30.000,61.180,8.000,33.000,99.868,0.132,0.535,0.000,1.877,1.877,0.051,0.000,0.000,0.070,0.013,0.000,80.363,18.970,317,8,5,0,6,6,3,0,0,3,1,0,262,55,96.061,2.424,1.515,0.000,1.818,1.818,0.909,0.000,0.000,0.909,0.303,0.000,79.394,16.667,6.535,3.202,15.479,2.041,3.286,6.646,15.985,2.032,3.298,6.699,16.486,3.311,6.724,16.574,0.518,0.853,3.432,0.295,0.436,2.305,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.002,3.782,1.776,2.901,16.371
18,2022_6_29,20:54:57,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-20_3-4-4_Ap,,,9.400,241,39.167,Mixed,L/W,58.040,10.000,31.000,59.220,10.000,33.000,100.000,0.000,0.139,0.000,0.988,0.988,0.000,0.000,0.000,0.000,0.000,0.000,75.202,24.659,240,0,1,0,2,2,0,0,0,0,0,0,185,55,99.585,0.000,0.415,0.000,0.830,0.830,0.000,0.000,0.000,0.000,0.000,0.000,76.763,22.822,6.297,3.171,14.527,1.986,3.178,6.302,14.565,1.992,3.228,6.322,14.832,3.230,6.323,14.870,0.313,0.499,2.339,0.294,0.493,2.270,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.002,2.574,1.465,2.519,15.821
19,2022_6_29,20:57:38,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-72_3-5-1_Ap,,,15.200,370,41.970,Medium,L/W,56.080,9.000,30.000,59.220,10.000,33.000,99.956,0.044,0.464,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.084,0.000,89.168,10.324,362,3,5,0,0,0,2,0,0,0,1,0,327,35,97.838,0.811,1.351,0.000,0.000,0.000,0.541,0.000,0.000,0.000,0.270,0.000,88.378,9.459,6.710,3.137,15.514,2.139,3.181,6.733,15.776,2.130,3.229,6.819,16.543,3.239,6.820,16.586,0.469,0.776,3.462,0.364,0.588,2.976,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.736,1.692,2.607,16.737
20,2022_6_29,20:59:36,GRAINS,147,WHEAT,  7.0.30 ,Kin22-NC8248-1_3-5-2_Ap,,,7.500,182,41.980,Mixed,L/W,61.180,7.000,25.000,59.220,7.000,27.000,99.633,0.367,0.484,0.000,0.184,0.184,0.000,0.000,0.000,0.000,0.658,0.000,36.871,62.277,178,2,2,0,1,1,0,0,0,0,1,0,73,105,97.802,1.099,1.099,0.000,0.549,0.549,0.000,0.000,0.000,0.000,0.549,0.000,40.110,57.692,6.240,3.308,15.013,1.886,3.333,6.280,15.206,1.895,3.398,6.302,15.284,3.404,6.327,15.354,0.350,0.530,2.376,0.300,0.392,2.013,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.495,1.394,2.687,15.966
21,2022_6_29,21:0:57,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-12_3-5-3_Ap,,,7.600,166,46.061,Mixed,L/W,60.000,8.000,28.000,59.610,8.000,30.000,100.000,0.000,0.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.144,44.544,165,0,1,0,0,0,0,0,0,0,0,0,96,69,99.398,0.000,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.831,41.566,6.629,3.378,16.066,1.962,3.386,6.632,16.112,1.973,3.494,6.701,16.798,3.495,6.708,16.811,0.390,0.527,2.791,0.374,0.527,2.735,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.106,1.300,2.631,16.612
22,2022_6_29,21:2:58,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-95_3-5-4_Ap,,,10.100,238,43.339,Mixed,L/W,55.290,10.000,32.000,59.220,10.000,35.000,99.981,0.019,0.381,0.000,0.000,0.000,0.783,0.000,0.000,0.000,0.062,0.000,80.798,18.803,233,1,4,0,0,0,4,0,0,0,1,0,191,42,97.899,0.420,1.681,0.000,0.000,0.000,1.681,0.000,0.000,0.000,0.420,0.000,80.252,17.647,6.664,3.187,15.229,2.091,3.225,6.688,15.441,2.087,3.280,6.717,15.657,3.281,6.717,15.684,0.420,0.579,2.736,0.311,0.499,2.237,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.809,1.666,3.201,16.516
23,2022_6_29,21:4:35,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-100_3-6-1_Ap,,,11.500,291,41.733,Medium,L/W,56.080,9.000,30.000,59.220,10.000,33.000,99.434,0.566,0.643,0.000,0.269,0.269,0.042,0.000,0.000,0.014,0.044,0.000,92.859,5.932,274,12,5,0,3,3,1,0,0,1,2,0,258,16,94.158,4.124,1.718,0.000,1.031,1.031,0.344,0.000,0.000,0.344,0.687,0.000,88.660,5.498,6.606,3.110,15.283,2.124,3.215,6.806,16.021,2.124,3.251,6.818,16.102,3.258,6.860,16.316,0.499,1.003,3.636,0.252,0.473,2.090,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.008,4.013,1.883,3.003,16.523
24,2022_6_29,21:6:32,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-81_3-6-2_Ap,,,10.600,274,41.275,Mixed,L/W,59.220,9.000,29.000,59.220,10.000,30.000,99.684,0.316,1.877,0.000,1.008,1.008,0.135,0.000,0.000,0.000,0.085,0.000,55.545,42.262,256,6,12,0,5,5,1,0,0,0,2,0,161,95,93.431,2.190,4.380,0.000,1.825,1.825,0.365,0.000,0.000,0.000,0.730,0.000,58.759,34.672,6.281,3.114,14.298,2.017,3.226,6.366,14.953,2.006,3.336,6.400,15.350,3.377,6.431,15.517,0.638,0.928,3.946,0.474,0.544,3.094,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.009,4.155,1.937,3.875,15.854
25,2022_6_29,21:8:5,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-55_3-6-3_Ap,,,8.800,198,44.670,Mixed,L/W,53.330,10.000,31.000,47.060,10.000,35.000,100.000,0.000,0.061,0.000,0.000,0.000,4.623,0.000,0.000,0.000,0.000,0.000,73.720,26.219,197,0,1,0,0,0,10,0,0,0,0,0,146,51,99.495,0.000,0.505,0.000,0.000,0.000,5.051,0.000,0.000,0.000,0.000,0.000,73.737,25.758,6.609,3.326,16.062,1.987,3.341,6.580,16.133,1.974,3.387,6.517,16.347,3.387,6.515,16.381,0.321,0.617,2.495,0.240,0.457,2.294,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.352,1.353,2.041,16.753
26,2022_6_29,21:10:4,GRAINS,147,WHEAT,  7.0.30 ,Kin22-UX2023-118_3-6-4_Ap,,,9.700,228,42.888,Mixed,L/W,55.290,9.000,30.000,59.220,9.000,31.000,99.926,0.074,0.000,0.000,0.000,0.000,0.458,0.000,0.000,0.000,0.057,0.000,72.868,27.057,226,2,0,0,0,0,1,0,0,0,1,0,166,60,99.123,0.877,0.000,0.000,0.000,0.000,0.439,0.000,0.000,0.000,0.439,0.000,72.807,26.316,6.472,3.260,15.141,1.985,3.282,6.503,15.262,1.987,3.304,6.503,15.570,3.308,6.507,15.582,0.327,0.600,2.302,0.226,0.481,1.915,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.623,1.588,2.674,16.180
