ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_7_11,17:7:53,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2023-39_4-10-2_Ap,,,10.000,258,39.901,Medium,L/W,60.390,10.000,33.000,63.140,10.000,35.000,98.955,1.045,0.000,0.058,2.011,2.069,0.000,0.000,0.000,0.026,0.000,0.000,88.419,10.535,248,10,0,2,7,9,0,0,0,1,0,0,224,24,96.124,3.876,0.000,0.775,2.713,3.488,0.000,0.000,0.000,0.388,0.000,0.000,86.822,9.302,6.405,3.142,15.020,2.038,3.197,6.542,15.460,2.058,3.279,6.628,16.062,3.288,6.663,16.253,0.489,0.924,3.722,0.375,0.613,3.016,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.021,3.257,1.574,3.147,16.110
12,2022_7_11,17:9:26,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2023-127_4-10-3_Ap,,,7.100,219,34.238,Medium,L/W,59.610,10.000,32.000,63.140,10.000,33.000,97.891,2.109,0.000,0.087,2.304,2.391,0.000,0.000,0.000,0.000,0.000,0.000,92.794,5.096,203,16,0,1,13,14,0,0,0,0,0,0,194,9,92.694,7.306,0.000,0.457,5.936,6.393,0.000,0.000,0.000,0.000,0.000,0.000,88.584,4.110,6.224,2.957,13.354,2.105,3.034,6.489,14.068,2.152,3.041,6.526,14.289,3.063,6.566,14.465,0.453,1.067,3.314,0.311,0.492,2.117,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.006,3.066,1.528,3.419,15.430
13,2022_7_11,17:10:59,GRAINS,147,WHEAT,  7.0.30 ,R22_GA00190-7A14_4-10-4_Ap,,,9.700,277,39.103,Medium,L/W,55.690,9.000,30.000,59.610,9.000,31.000,97.556,2.444,0.029,0.025,2.119,2.144,0.019,0.000,0.000,0.019,0.347,0.000,87.183,10.344,242,34,1,1,16,17,1,0,0,1,9,0,220,22,87.365,12.274,0.361,0.361,5.776,6.137,0.361,0.000,0.000,0.361,3.249,0.000,79.422,7.942,5.953,2.930,13.362,2.032,3.133,6.462,14.911,2.072,3.140,6.401,15.088,3.203,6.490,15.618,0.677,1.520,5.031,0.361,0.642,3.061,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.022,3.919,2.574,5.312,15.003
14,2022_7_11,17:12:10,GRAINS,147,WHEAT,  7.0.30 ,R22_NC8248-1_4-11-1_Ap,,,7.000,169,41.521,Mixed,L/W,60.390,9.000,29.000,59.220,8.000,30.000,99.650,0.350,0.000,0.000,0.329,0.329,0.000,0.000,0.000,0.000,0.000,0.000,30.884,68.766,168,1,0,0,1,1,0,0,0,0,0,0,58,110,99.408,0.592,0.000,0.000,0.592,0.592,0.000,0.000,0.000,0.000,0.000,0.000,34.320,65.089,6.129,3.318,15.017,1.847,3.316,6.144,15.051,1.861,3.378,6.130,15.180,3.378,6.130,15.181,0.348,0.557,2.672,0.348,0.525,2.644,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.070,3.313,1.438,2.628,15.813
15,2022_7_11,17:13:49,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2023-154_4-11-2_Ap,,,10.700,315,35.419,Mixed,L/W,57.650,10.000,30.000,59.220,10.000,33.000,99.307,0.693,1.097,0.000,0.309,0.309,0.000,0.000,0.000,0.015,0.078,0.000,86.022,12.187,300,8,7,0,3,3,0,0,0,1,1,0,266,34,95.238,2.540,2.222,0.000,0.952,0.952,0.000,0.000,0.000,0.317,0.317,0.000,84.444,10.794,6.286,2.970,13.703,2.116,3.022,6.389,14.101,2.135,3.043,6.471,14.403,3.091,6.495,14.565,0.477,0.844,3.437,0.409,0.600,2.948,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.340,1.789,2.933,15.637
16,2022_7_11,17:15:33,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-20_4-11-3_Ap,,,7.300,291,26.019,Mixed,L/W,58.820,10.000,31.000,59.220,10.000,33.000,98.729,1.271,1.151,0.000,0.642,0.642,0.026,0.000,0.000,0.000,0.144,0.000,81.490,16.089,277,8,6,0,1,1,1,0,0,0,1,0,238,39,95.189,2.749,2.062,0.000,0.344,0.344,0.344,0.000,0.000,0.000,0.344,0.000,81.787,13.402,5.690,2.662,11.056,2.138,2.708,5.775,11.367,2.156,2.722,5.820,11.567,2.747,5.860,11.771,0.421,0.678,2.644,0.355,0.496,2.262,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.024,4.181,1.455,2.710,14.095
17,2022_7_11,17:16:56,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2023-36_4-11-4_Ap,,,11.000,294,39.100,Medium,L/W,58.430,10.000,32.000,61.180,10.000,33.000,97.750,2.250,0.156,0.195,0.852,1.047,0.000,0.000,0.000,0.000,0.000,0.000,86.251,11.343,275,18,1,2,6,8,0,0,0,0,0,0,246,29,93.537,6.122,0.340,0.680,2.041,2.721,0.000,0.000,0.000,0.000,0.000,0.000,83.673,9.864,6.383,3.156,14.773,2.022,3.214,6.586,15.402,2.064,3.292,6.633,15.839,3.316,6.713,16.031,0.467,0.965,3.692,0.386,0.566,2.851,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.101,3.749,1.632,3.445,16.028
18,2022_7_11,17:18:56,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-189_4-12-1_Am,,,10.100,322,33.407,Medium,L/W,58.040,10.000,33.000,59.220,10.000,35.000,98.897,1.103,1.400,0.049,3.656,3.705,1.050,0.000,0.000,0.015,0.120,0.000,87.256,10.241,299,14,9,1,19,20,7,0,0,1,1,0,274,25,92.857,4.348,2.795,0.311,5.901,6.212,2.174,0.000,0.000,0.311,0.311,0.000,85.093,7.764,6.204,2.876,13.329,2.157,2.967,6.374,13.978,2.180,2.999,6.386,13.809,3.052,6.439,14.431,0.572,0.951,3.964,0.470,0.622,3.239,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.208,5.018,2.002,4.132,15.427
19,2022_7_11,17:20:18,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2023-142_4-12-2_Ap,,,10.100,342,35.442,Medium,L/W,59.220,9.000,31.000,59.220,10.000,35.000,93.343,6.657,1.087,0.234,5.051,5.285,0.159,0.000,0.000,0.076,0.224,0.000,89.924,2.333,266,69,7,5,36,41,2,0,0,4,3,0,256,10,77.778,20.175,2.047,1.462,10.526,11.988,0.585,0.000,0.000,1.170,0.877,0.000,74.854,2.924,5.710,2.767,12.052,2.063,2.992,6.447,14.202,2.174,2.944,6.418,13.772,3.073,6.584,14.777,0.652,1.631,5.085,0.414,0.736,3.249,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.079,4.601,2.562,5.202,14.492
20,2022_7_11,17:22:1,GRAINS,147,WHEAT,  7.0.30 ,R22_SS8641_4-12-3_Am,,,8.500,346,29.169,Mixed,L/W,58.430,9.000,31.000,59.610,8.000,33.000,93.340,6.660,0.452,0.155,6.032,6.187,0.165,0.000,0.000,0.102,0.630,0.000,41.641,51.247,272,71,3,2,35,37,2,0,0,5,10,0,140,132,78.613,20.520,0.867,0.578,10.116,10.694,0.578,0.000,0.000,1.445,2.890,0.000,40.462,38.150,5.014,2.687,10.440,1.866,2.937,5.619,12.303,1.932,2.891,5.485,11.652,3.016,5.635,12.740,0.652,1.322,4.332,0.377,0.520,2.554,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.185,4.387,2.561,5.400,13.137
21,2022_7_11,17:23:42,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-202_4-12-4_Am,,,7.700,404,21.951,Medium,L/W,52.550,7.000,28.000,47.060,6.000,29.000,91.508,8.492,2.636,0.000,1.791,1.791,4.997,0.000,0.000,0.000,0.193,0.000,85.722,3.150,321,69,14,0,9,9,27,0,0,0,4,0,310,11,79.455,17.079,3.465,0.000,2.228,2.228,6.683,0.000,0.000,0.000,0.990,0.000,76.733,2.723,5.249,2.405,9.519,2.183,2.536,5.760,10.836,2.295,2.486,5.686,10.201,2.572,5.837,11.085,0.458,1.229,3.392,0.339,0.530,2.228,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.008,4.484,1.544,2.845,13.236
22,2022_7_11,17:24:56,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2023-40_4-13-1_Ap,,,7.800,348,28.310,Medium,L/W,58.430,9.000,30.000,59.220,10.000,33.000,92.916,7.084,3.269,0.057,12.407,12.464,0.819,0.000,0.000,0.052,1.009,0.000,86.116,3.532,256,73,19,2,56,58,2,0,0,2,14,0,246,10,73.563,20.977,5.460,0.575,16.092,16.667,0.575,0.000,0.000,0.575,4.023,0.000,70.690,2.874,5.564,2.467,10.579,2.256,2.744,6.308,12.835,2.316,2.645,6.095,11.610,2.754,6.429,12.890,0.629,1.546,4.623,0.328,0.613,2.645,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.226,4.605,2.577,5.574,14.050
23,2022_7_11,17:26:27,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-79_4-13-2_Am,,,8.900,365,30.642,Mixed,L/W,58.820,10.000,31.000,59.220,10.000,35.000,90.205,9.795,1.163,1.625,11.727,13.352,0.567,0.000,0.000,0.084,0.144,0.000,34.373,54.668,262,96,7,19,68,87,1,0,0,4,4,0,127,135,71.781,26.301,1.918,5.205,18.630,23.835,0.274,0.000,0.000,1.096,1.096,0.000,34.795,36.986,4.980,2.702,10.389,1.843,3.034,5.787,12.910,1.934,2.823,5.547,11.144,3.029,5.865,12.851,0.729,1.483,4.882,0.446,0.546,2.971,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,1.219,6.459,3.728,7.739,13.076
24,2022_7_11,17:27:41,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-109_4-13-3_Ap,,,8.800,230,40.636,Mixed,L/W,56.860,10.000,32.000,59.220,10.000,35.000,96.510,3.490,0.000,0.251,2.527,2.778,0.000,0.000,0.000,0.024,0.000,0.000,75.286,21.224,209,21,0,2,11,13,0,0,0,1,0,0,164,45,90.870,9.130,0.000,0.870,4.783,5.653,0.000,0.000,0.000,0.435,0.000,0.000,71.304,19.565,6.251,3.126,14.207,2.000,3.192,6.538,15.034,2.063,3.216,6.496,14.505,3.236,6.557,15.207,0.452,1.095,3.634,0.339,0.616,2.511,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.317,4.042,1.959,3.644,15.731
25,2022_7_11,17:28:42,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-81_4-13-4_Ap,,,6.800,283,25.226,Mixed,L/W,53.330,10.000,31.000,47.060,10.000,35.000,97.567,2.433,1.465,0.057,4.428,4.485,1.767,0.000,0.000,0.000,0.041,0.000,81.283,14.819,263,13,7,1,16,17,5,0,0,0,1,0,233,30,92.933,4.594,2.473,0.353,5.654,6.007,1.767,0.000,0.000,0.000,0.353,0.000,82.332,10.601,5.592,2.602,10.676,2.149,2.656,5.726,11.114,2.183,2.658,5.758,10.908,2.670,5.770,11.078,0.437,0.716,2.676,0.354,0.435,2.163,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.063,5.271,2.253,4.270,14.011
26,2022_7_11,17:29:59,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-185_4-14-1_Am,,,7.700,284,29.405,Mixed,L/W,58.040,9.000,32.000,59.220,10.000,35.000,95.853,4.147,0.273,0.000,3.393,3.393,0.560,0.000,0.000,0.091,0.024,0.000,46.186,49.393,251,32,1,0,17,17,1,0,0,2,1,0,142,109,88.380,11.268,0.352,0.000,5.986,5.986,0.352,0.000,0.000,0.704,0.352,0.000,50.000,38.380,5.360,2.848,11.331,1.882,2.955,5.679,12.245,1.942,2.994,5.677,12.467,3.036,5.737,12.789,0.508,1.033,3.381,0.365,0.456,2.241,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.078,4.052,2.062,3.770,13.785
