ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_7_6,19:28:51,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-142_29-3-4_Ap,,,9.400,429,32.397,Mixed,L/W,60.390,9.000,30.000,59.220,10.000,35.000,84.784,15.216,1.574,1.318,15.695,17.013,0.000,0.000,0.000,0.160,0.459,0.000,64.053,19.158,246,170,13,27,102,129,0,0,0,7,11,0,187,59,57.343,39.627,3.030,6.294,23.776,30.070,0.000,0.000,0.000,1.632,2.564,0.000,43.590,13.753,4.700,2.512,9.428,1.871,3.055,6.100,13.697,2.013,2.694,5.227,9.527,3.125,6.284,13.991,0.839,1.858,5.747,0.436,0.741,3.337,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.618,6.217,3.468,8.061,12.374
12,2022_7_6,19:30:12,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-152_29-4-1_Ap,,,12.700,405,36.349,Medium,L/W,57.250,10.000,30.000,59.220,10.000,33.000,95.595,4.405,0.591,0.161,5.231,5.392,0.053,0.000,0.000,0.095,0.511,0.000,87.221,7.784,334,63,8,4,45,49,1,0,0,5,6,0,307,27,82.469,15.556,1.975,0.988,11.111,12.099,0.247,0.000,0.000,1.235,1.481,0.000,75.802,6.667,5.804,2.801,12.517,2.073,3.021,6.357,14.368,2.118,3.062,6.350,14.309,3.154,6.544,15.412,0.673,1.479,5.095,0.403,0.720,3.262,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.040,4.576,2.579,4.899,14.729
13,2022_7_6,19:31:39,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-146_29-4-2_Ap,,,10.800,326,40.024,Mixed,L/W,59.220,8.000,28.000,59.610,8.000,30.000,93.390,6.610,0.586,0.271,5.426,5.697,0.000,0.017,0.000,0.020,0.463,0.000,53.902,38.903,252,70,4,4,43,47,0,1,0,1,7,0,154,98,77.301,21.472,1.227,1.227,13.190,14.417,0.000,0.307,0.000,0.307,2.147,0.000,47.239,30.061,5.590,2.966,12.628,1.885,3.264,6.332,15.083,1.953,3.249,6.184,14.318,3.347,6.394,15.810,0.710,1.512,5.226,0.350,0.507,2.711,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.160,4.282,2.314,5.006,14.448
14,2022_7_6,19:33:18,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-169_29-4-3_Ap,,,13.500,410,40.002,Mixed,L/W,60.000,10.000,31.000,63.140,10.000,33.000,93.041,6.959,0.118,0.468,7.182,7.650,0.406,0.000,0.000,0.098,0.054,0.000,27.024,65.899,314,95,1,10,60,70,3,0,0,6,3,0,101,213,76.585,23.171,0.244,2.439,14.634,17.073,0.732,0.000,0.000,1.463,0.732,0.000,24.634,51.951,5.473,3.049,12.943,1.795,3.388,6.288,15.670,1.868,3.331,6.147,14.837,3.453,6.383,16.155,0.787,1.606,5.699,0.373,0.554,2.964,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.177,5.078,2.941,6.204,14.431
15,2022_7_6,19:34:30,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-29_29-4-4_Ap,,,7.200,240,37.538,Medium,L/W,61.180,8.000,29.000,63.140,8.000,30.000,90.718,9.282,1.286,0.144,6.813,6.957,0.000,0.000,0.000,0.034,0.102,0.000,84.688,4.744,174,60,6,2,31,33,0,0,0,1,3,0,164,10,72.500,25.000,2.500,0.833,12.917,13.750,0.000,0.000,0.000,0.417,1.250,0.000,68.333,4.167,5.717,2.812,12.335,2.033,3.071,6.632,15.076,2.181,2.952,6.497,13.505,3.146,6.782,15.566,0.645,1.735,5.451,0.423,0.687,3.319,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.324,4.366,2.267,5.110,14.596
16,2022_7_6,19:35:48,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-166_29-5-1_Ap,,,10.900,380,36.463,Mixed,L/W,59.220,8.000,29.000,61.180,8.000,31.000,90.655,9.345,0.720,0.278,6.994,7.272,0.134,0.000,0.000,0.022,0.835,0.000,70.365,19.570,271,103,6,8,55,63,1,0,0,1,11,0,214,57,71.316,27.105,1.579,2.105,14.474,16.579,0.263,0.000,0.000,0.263,2.895,0.000,56.316,15.000,5.239,2.790,11.437,1.878,3.118,6.207,14.388,1.997,3.003,5.970,12.387,3.226,6.329,15.346,0.693,1.727,5.504,0.353,0.719,3.160,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.113,5.111,2.577,5.820,13.716
17,2022_7_6,19:37:29,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-31_29-5-2_Ap,,,13.100,610,33.692,Mixed,L/W,60.780,9.000,30.000,63.140,10.000,35.000,84.616,15.384,0.870,1.527,18.204,19.731,0.089,0.000,0.000,0.229,0.283,0.000,33.602,50.144,329,272,9,37,178,215,3,0,0,10,14,0,151,178,53.934,44.590,1.475,6.066,29.180,35.246,0.492,0.000,0.000,1.639,2.295,0.000,24.754,29.180,4.447,2.503,9.249,1.777,3.197,6.014,14.356,1.912,2.618,4.829,8.870,3.292,6.113,14.869,0.954,1.900,6.373,0.517,0.717,3.752,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.763,6.587,3.603,7.989,12.052
18,2022_7_6,19:39:22,GRAINS,147,WHEAT,  7.0.30 ,Kin22_NC8248-1_29-5-3_Ap,,,7.200,386,32.208,Mixed,L/W,62.750,7.000,25.000,59.220,7.000,27.000,81.416,18.584,1.042,2.689,17.944,20.633,0.118,0.000,0.000,0.044,0.808,0.000,24.821,55.552,182,196,8,46,115,161,2,0,0,2,17,0,64,118,47.150,50.777,2.073,11.917,29.793,41.710,0.518,0.000,0.000,0.518,4.404,0.000,16.580,30.570,4.094,2.372,8.023,1.726,3.133,5.832,13.513,1.879,2.549,4.068,6.670,3.206,5.910,14.012,0.895,1.852,5.720,0.385,0.603,2.786,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.968,6.873,3.036,7.684,11.145
19,2022_7_6,19:44:15,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-162_29-5-4_Ap,,,11.600,379,36.296,Mixed,L/W,58.430,9.000,30.000,59.220,10.000,33.000,95.121,4.879,0.592,0.288,9.322,9.610,0.000,0.000,0.000,0.147,0.455,0.000,44.439,50.090,304,70,5,11,54,65,0,0,0,5,9,0,150,154,80.211,18.470,1.319,2.902,14.248,17.150,0.000,0.000,0.000,1.319,2.375,0.000,39.578,40.633,5.362,2.853,11.803,1.880,3.139,6.018,13.886,1.934,3.106,5.975,13.108,3.224,6.127,14.455,0.733,1.513,5.072,0.406,0.592,2.988,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.271,5.084,3.229,6.671,13.904
20,2022_7_6,19:45:3,GRAINS,147,WHEAT,  7.0.30 ,Kin22_Hilliard_29-6-1_Ap,,,10.100,346,33.468,Mixed,L/W,58.430,10.000,31.000,59.220,10.000,33.000,95.435,4.565,0.646,0.401,5.546,5.947,0.000,0.000,0.000,0.019,0.256,0.000,45.619,49.170,288,54,4,9,41,50,0,0,0,1,4,0,154,134,83.237,15.607,1.156,2.601,11.850,14.451,0.000,0.000,0.000,0.289,1.156,0.000,44.509,38.728,5.421,2.882,11.910,1.881,3.096,5.927,13.533,1.932,3.075,5.883,12.903,3.170,6.000,14.162,0.639,1.327,4.565,0.399,0.567,2.906,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.266,5.183,2.712,5.802,14.088
21,2022_7_6,19:46:19,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-158_29-6-2_Ap,,,8.300,338,34.789,Mixed,L/W,58.430,10.000,30.000,59.220,10.000,35.000,86.764,13.236,1.559,0.325,11.357,11.682,0.080,0.573,0.000,0.077,0.808,0.000,69.538,15.666,207,123,8,9,72,81,1,1,0,3,10,0,166,41,61.243,36.391,2.367,2.663,21.302,23.965,0.296,0.296,0.000,0.888,2.959,0.000,49.112,12.130,4.904,2.623,10.091,1.869,3.077,6.189,13.891,2.025,2.804,5.756,10.792,3.156,6.320,14.313,0.744,1.828,5.461,0.366,0.666,2.860,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.146,5.963,3.500,7.205,12.833
22,2022_7_6,19:47:25,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-148_29-6-3_Ap,,,6.600,417,25.875,Mixed,L/W,60.780,10.000,29.000,59.220,11.000,35.000,76.056,23.944,1.355,2.507,26.207,28.714,0.000,0.000,0.000,0.145,0.475,0.000,53.864,20.837,194,215,8,40,152,192,0,0,0,5,9,0,146,48,46.523,51.559,1.918,9.592,36.451,46.043,0.000,0.000,0.000,1.199,2.158,0.000,35.012,11.511,4.192,2.282,7.582,1.837,2.849,5.772,12.076,2.054,2.263,4.126,6.495,2.957,5.824,12.261,0.752,1.700,4.981,0.442,0.645,3.236,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,1.701,7.443,4.011,8.707,11.199
23,2022_7_6,19:48:32,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-25_29-6-4_Ap,,,8.400,343,34.093,Mixed,L/W,63.920,9.000,29.000,67.840,10.000,33.000,86.043,13.957,0.487,1.898,17.575,19.473,0.000,0.000,0.000,0.069,0.069,0.000,13.554,72.002,212,128,3,25,103,128,0,0,0,3,3,0,49,163,61.808,37.318,0.875,7.289,30.029,37.318,0.000,0.000,0.000,0.875,0.875,0.000,14.286,47.522,4.775,2.779,10.381,1.718,3.277,5.960,14.237,1.847,2.992,5.504,11.091,3.363,6.086,14.762,0.857,1.667,5.746,0.479,0.560,3.305,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,1.007,5.347,3.105,7.114,12.803
24,2022_7_6,19:49:49,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-155_29-7-1_Ap,,,7.300,249,38.353,Mixed,L/W,63.140,7.000,26.000,65.880,7.000,27.000,88.789,11.211,0.352,0.646,12.784,13.430,0.000,0.000,0.000,0.000,0.169,0.000,32.842,55.595,169,78,2,15,59,74,0,0,0,0,1,0,68,101,67.871,31.325,0.803,6.024,23.695,29.719,0.000,0.000,0.000,0.000,0.402,0.000,27.309,40.562,5.055,2.855,11.356,1.770,3.257,6.071,14.736,1.874,3.103,5.702,12.516,3.341,6.227,15.803,0.771,1.623,5.653,0.369,0.567,3.051,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.685,5.845,2.761,6.509,13.473
25,2022_7_6,19:50:58,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-43_29-7-2_Ap,,,8.400,405,31.728,Mixed,L/W,60.780,9.000,28.000,59.220,10.000,30.000,84.230,15.770,1.068,1.043,17.786,18.829,0.097,0.082,0.000,0.153,0.655,0.000,43.843,39.319,223,174,8,19,109,128,3,3,0,6,14,0,126,97,55.062,42.963,1.975,4.691,26.914,31.605,0.741,0.741,0.000,1.481,3.457,0.000,31.111,23.951,4.516,2.479,9.051,1.821,3.075,5.994,13.575,1.980,2.692,5.262,9.276,3.150,6.026,13.833,0.862,1.831,5.707,0.445,0.581,3.090,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.633,6.997,3.410,6.979,12.082
26,2022_7_6,19:52:8,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2023-168_29-7-3_Ap,,,11.100,398,34.516,Mixed,L/W,59.610,9.000,30.000,59.220,10.000,33.000,91.733,8.267,0.951,0.290,7.100,7.390,0.167,0.000,0.000,0.105,1.351,0.000,58.656,32.126,295,96,7,6,53,59,2,0,0,5,19,0,192,103,74.121,24.121,1.759,1.508,13.317,14.825,0.503,0.000,0.000,1.256,4.774,0.000,48.241,25.879,5.318,2.756,11.484,1.929,3.076,6.084,14.041,1.992,2.962,5.927,12.669,3.134,6.257,14.785,0.716,1.540,5.297,0.403,0.707,3.298,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.279,5.228,2.827,6.058,13.867
