ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_7_26,16:56:11,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-159_19-3-4_Am,,,8.900,364,29.752,Mixed,L/W,59.610,10.000,33.000,59.220,10.000,35.000,92.265,7.735,0.443,0.168,6.177,6.345,0.000,0.000,0.000,0.040,0.417,0.000,66.277,25.545,276,85,3,4,52,56,0,0,0,2,9,0,211,65,75.824,23.352,0.824,1.099,14.286,15.385,0.000,0.000,0.000,0.549,2.473,0.000,57.967,17.857,5.263,2.703,10.976,1.947,2.951,6.031,13.194,2.066,2.887,5.903,12.549,3.004,6.090,13.699,0.618,1.506,4.587,0.372,0.530,2.435,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.196,4.409,2.796,6.574,13.600
12,2022_7_26,16:57:28,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-32_19-4-1_Am,,,7.500,286,30.233,Mixed,L/W,59.220,9.000,30.000,61.180,10.000,33.000,95.536,4.464,1.971,0.165,5.766,5.931,0.354,0.000,0.000,0.000,0.169,0.000,62.892,30.674,237,37,12,4,34,38,2,0,0,0,3,0,176,61,82.867,12.937,4.196,1.399,11.888,13.287,0.699,0.000,0.000,0.000,1.049,0.000,61.538,21.329,5.517,2.757,11.286,2.001,2.956,5.904,12.703,2.019,2.953,5.862,12.504,3.019,5.952,13.267,0.605,1.103,3.863,0.372,0.465,2.320,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.123,4.556,1.924,4.766,14.010
13,2022_7_26,16:58:32,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-73_19-4-2_Am,,,11.300,384,32.293,Mixed,L/W,58.820,9.000,31.000,59.610,8.000,33.000,96.880,3.120,0.779,0.050,2.417,2.467,0.686,0.000,0.000,0.015,0.288,0.000,69.436,26.665,339,37,8,1,23,24,5,0,0,1,4,0,253,86,88.281,9.635,2.083,0.260,5.990,6.250,1.302,0.000,0.000,0.260,1.042,0.000,65.885,22.396,5.709,2.880,12.599,1.982,3.011,6.023,13.683,2.017,3.015,6.011,13.532,3.076,6.097,13.967,0.553,1.084,3.964,0.375,0.539,2.655,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.025,4.076,1.773,4.009,14.734
14,2022_7_26,17:0:51,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-96_19-4-3_Am,,,11.500,376,33.064,Mixed,L/W,59.610,10.000,33.000,60.780,10.000,35.000,96.604,3.396,0.312,0.029,4.672,4.701,0.000,0.000,0.000,0.000,0.108,0.000,39.649,56.643,336,37,3,1,35,36,0,0,0,0,3,0,161,175,89.362,9.840,0.798,0.266,9.309,9.575,0.000,0.000,0.000,0.000,0.798,0.000,42.819,46.543,5.687,3.046,12.942,1.867,3.158,5.976,13.901,1.909,3.200,5.990,14.015,3.265,6.063,14.281,0.532,1.018,3.799,0.380,0.506,2.635,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.123,2.941,2.191,4.893,14.737
15,2022_7_26,17:2:4,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-121_19-4-4_Am,,,9.100,319,30.699,Mixed,L/W,58.430,10.000,33.000,59.610,10.000,35.000,97.157,2.843,0.446,0.072,4.110,4.182,0.302,0.000,0.000,0.000,0.569,0.000,65.618,31.093,288,28,3,1,20,21,2,0,0,0,6,0,211,77,90.282,8.777,0.940,0.313,6.270,6.583,0.627,0.000,0.000,0.000,1.881,0.000,66.144,24.138,5.858,2.885,12.805,2.030,2.987,6.131,13.695,2.091,3.000,6.134,13.550,3.065,6.204,14.115,0.574,1.041,4.113,0.485,0.558,3.201,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.125,4.210,1.781,3.902,14.924
16,2022_7_26,17:2:59,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-30_19-5-1_Am,,,7.800,330,25.084,Medium,L/W,60.390,8.000,30.000,59.610,8.000,33.000,98.729,1.271,1.210,0.126,2.315,2.441,0.167,0.000,0.000,0.023,0.030,0.000,89.383,8.136,307,16,7,2,12,14,1,0,0,1,1,0,284,23,93.030,4.848,2.121,0.606,3.636,4.242,0.303,0.000,0.000,0.303,0.303,0.000,86.061,6.970,5.781,2.661,11.507,2.173,2.744,5.945,12.065,2.182,2.724,5.936,11.959,2.756,5.987,12.218,0.461,0.916,3.071,0.324,0.560,2.263,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.052,3.524,1.477,3.603,14.476
17,2022_7_26,17:4:1,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-113_19-5-2_Ap,,,7.800,299,35.640,Mixed,L/W,60.000,9.000,30.000,59.220,8.000,33.000,84.074,15.926,0.196,0.359,10.798,11.157,0.088,0.000,0.000,0.057,0.283,0.000,47.352,36.525,184,114,1,8,58,66,2,0,0,1,5,0,105,79,61.538,38.127,0.334,2.676,19.398,22.074,0.669,0.000,0.000,0.334,1.672,0.000,35.117,26.421,4.860,2.754,10.503,1.765,3.161,6.091,14.246,1.938,2.944,5.587,11.284,3.172,6.173,14.456,0.702,1.713,5.460,0.365,0.625,3.032,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.198,5.370,2.997,6.910,12.971
18,2022_7_26,17:5:34,GRAINS,147,WHEAT,  7.0.30 ,R22_LA09264C-P2_19-5-3_Ap,,,9.300,321,35.061,Medium,L/W,60.390,8.000,31.000,65.880,8.000,33.000,94.250,5.750,0.541,0.101,6.053,6.154,0.048,0.000,0.000,0.070,1.260,0.000,89.337,4.372,250,67,4,2,40,42,2,0,0,3,16,0,237,13,77.882,20.872,1.246,0.623,12.461,13.084,0.623,0.000,0.000,0.935,4.984,0.000,73.832,4.050,5.802,2.757,12.351,2.104,3.039,6.629,14.804,2.191,2.971,6.541,14.139,3.085,6.792,15.459,0.675,1.729,5.343,0.323,0.668,2.819,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.134,4.385,2.372,5.778,14.675
19,2022_7_26,17:6:43,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-127_19-5-4_Ap,,,8.200,281,31.596,Medium,L/W,55.290,10.000,32.000,59.220,10.000,35.000,97.100,2.900,0.745,0.000,5.033,5.033,0.679,0.000,0.000,0.069,0.079,0.000,92.536,3.819,252,25,4,0,21,21,3,0,0,1,1,0,243,9,89.680,8.897,1.423,0.000,7.473,7.473,1.068,0.000,0.000,0.356,0.356,0.000,86.477,3.203,5.968,2.777,12.572,2.149,2.873,6.248,13.437,2.192,2.887,6.324,13.811,2.937,6.360,14.008,0.475,1.043,3.541,0.356,0.541,2.468,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.025,4.494,2.095,3.748,15.002
20,2022_7_26,17:7:45,GRAINS,147,WHEAT,  7.0.30 ,R22_NC8248-1_19-6-1_Ap,,,7.700,242,38.131,Mixed,L/W,60.000,9.000,29.000,63.140,10.000,30.000,92.109,7.891,0.381,0.259,7.459,7.718,0.000,0.000,0.000,0.020,0.367,0.000,46.114,45.614,186,54,2,4,31,35,0,0,0,1,5,0,100,86,76.860,22.314,0.826,1.653,12.810,14.463,0.000,0.000,0.000,0.413,2.066,0.000,41.322,35.537,5.490,2.985,12.465,1.839,3.232,6.214,14.756,1.937,3.228,6.141,14.461,3.312,6.292,15.573,0.654,1.456,4.928,0.351,0.504,2.640,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.241,4.443,2.403,5.358,14.357
21,2022_7_26,17:9:4,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-114_19-6-2_Am,,,7.500,252,33.290,Mixed,L/W,56.860,9.000,31.000,59.220,10.000,33.000,94.987,5.013,0.572,0.000,5.076,5.076,0.059,0.000,0.000,0.000,0.493,0.000,51.088,43.327,214,34,4,0,24,24,1,0,0,0,5,0,128,86,84.921,13.492,1.587,0.000,9.524,9.524,0.397,0.000,0.000,0.000,1.984,0.000,50.794,34.127,5.529,2.907,12.174,1.902,3.063,5.917,13.483,1.952,3.038,5.865,13.177,3.118,5.974,13.517,0.580,1.098,4.121,0.401,0.522,2.784,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.095,3.484,1.948,4.300,14.299
22,2022_7_26,17:10:20,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-4_19-6-3_Ap,,,9.400,273,41.658,Mixed,L/W,57.650,10.000,32.000,59.220,10.000,35.000,93.066,6.934,0.502,0.541,9.454,9.995,0.575,0.118,0.000,0.000,0.270,0.000,68.019,24.545,210,60,3,10,43,53,4,2,0,0,3,0,153,57,76.923,21.978,1.099,3.663,15.751,19.414,1.465,0.733,0.000,0.000,1.099,0.000,56.044,20.879,5.620,2.955,12.951,1.902,3.257,6.429,15.574,1.987,3.169,6.320,14.665,3.301,6.514,15.733,0.746,1.652,5.620,0.366,0.611,3.007,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.191,5.573,3.140,7.113,14.604
23,2022_7_26,17:12:6,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-35_19-6-4_Am,,,9.400,298,33.493,Mixed,L/W,58.820,10.000,32.000,59.220,10.000,35.000,97.273,2.727,0.185,0.000,4.060,4.060,0.200,0.000,0.000,0.016,0.214,0.000,49.527,47.561,273,24,1,0,19,19,3,0,0,1,3,0,153,120,91.611,8.054,0.336,0.000,6.376,6.376,1.007,0.000,0.000,0.336,1.007,0.000,51.342,40.268,5.680,3.000,12.726,1.894,3.092,5.918,13.466,1.928,3.074,5.928,13.568,3.111,5.998,13.876,0.488,0.962,3.423,0.346,0.504,2.408,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.075,3.555,2.047,3.884,14.613
24,2022_7_26,17:13:18,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-60_19-7-1_Ap,,,5.100,251,20.999,Medium,L/W,55.690,8.000,30.000,59.610,8.000,32.000,97.172,2.828,1.387,0.000,0.421,0.421,0.552,0.000,0.000,0.000,0.154,0.000,88.180,7.605,236,11,4,0,1,1,2,0,0,0,1,0,216,20,94.024,4.382,1.594,0.000,0.398,0.398,0.797,0.000,0.000,0.000,0.398,0.000,86.056,7.968,5.512,2.501,10.222,2.204,2.547,5.593,10.529,2.212,2.547,5.564,10.454,2.561,5.585,10.571,0.343,0.656,2.174,0.291,0.497,1.813,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,4.353,1.529,2.953,13.728
25,2022_7_26,17:17:19,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-116_19-7-2_Ap,,,8.000,257,34.611,Mixed,L/W,58.820,9.000,29.000,59.220,8.000,30.000,95.181,4.819,0.563,0.088,4.620,4.708,0.000,0.000,0.000,0.000,0.501,0.000,63.721,30.896,220,34,3,1,21,22,0,0,0,0,4,0,157,63,85.603,13.230,1.167,0.389,8.171,8.560,0.000,0.000,0.000,0.000,1.556,0.000,61.089,24.514,5.620,2.920,12.155,1.925,3.051,6.031,13.401,1.987,3.052,5.942,12.996,3.111,6.063,13.865,0.490,1.166,3.848,0.317,0.524,2.409,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.116,3.605,1.769,4.091,14.370
26,2022_7_26,17:18:19,GRAINS,147,WHEAT,  7.0.30 ,R22_UX2029-13_19-7-3_Ap,,,8.700,271,34.594,Mixed,L/W,58.430,10.000,31.000,59.220,10.000,35.000,96.228,3.772,0.481,0.206,6.883,7.089,0.901,0.000,0.000,0.000,0.073,0.000,62.731,33.015,242,27,2,3,25,28,3,0,0,0,1,0,170,72,89.299,9.963,0.738,1.107,9.225,10.332,1.107,0.000,0.000,0.000,0.369,0.000,62.731,26.568,5.860,2.966,12.749,1.975,3.061,6.159,13.653,2.033,3.051,6.121,13.664,3.094,6.214,14.013,0.514,1.084,3.906,0.426,0.613,2.994,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.238,4.629,2.308,4.461,14.878
