id,p_days_to_head
S1A_16023092,0.5768583660225812
S1A_16040619,0.6061049857569485
S1A_16280408,0.8658357361926844
S1A_16331030,0.7075900817667402
S1A_16417367,0.752329149831388
S1A_16852356,0.6629424391933105
S1A_16914014,0.6061049857569485
S1A_16933262,0.6396841501379227
S1A_16933335,0.85821474491305
S1A_18458819,0.9122552362441293
S1A_18461833,0.5240143579534795
S1A_20028685,0.13655460171735512
S1A_20119369,0.7195485086182735
S1A_20158773,0.025472150398134996
S1A_20212520,0.9379931090339768
S1A_20272724,0.16522379301432702
S1A_20317965,0.7017844555293631
S1A_20415627,0.9604195364476564
S1A_20415634,0.8426979479184673
S1A_20420194,0.5395049023158639
S1A_20460782,0.4339752469158241
S1A_20745160,0.16522379301432702
S1A_20745169,0.7756529209584022
S1A_20745179,0.445635237626541
S1A_20865030,0.19961152738561258
S1A_20886731,0.16572549043638252
S1A_20889093,0.5834499305456053
S1A_20907484,0.9857908007220589
S1A_20922019,0.6939313936679974
S1A_21098850,0.7301641183013943
S1A_21098868,0.6299930942658061
S1A_21477986,0.9115776786667257
S1A_21483397,0.655070839577177
S1A_21483452,0.9801013784895996
S1A_21645252,0.001493535922902188
S1A_21674684,0.013757445627405742
S1A_21674975,0.7280831172289258
S1A_22331274,0.01202862096611175
S1A_22535000,0.6084298970870503
S1A_22612418,0.25647254165297934
S1A_22639327,0.8315318457618899
S1A_22661606,0.8315318457618899
S1A_22922588,0.7901951194371994
S1A_23138343,0.04280078364436866
S1A_23152703,0.01891495987287546
S1A_23155641,0.1002555092879986
S1A_23155708,0.7008974319702321
S1A_23155865,0.5159500219535621
S1A_23164133,0.8388412416843642
S1A_23442272,0.8388412416843642
S1A_24247126,0.2826291306787165
S1A_24395999,0.02341295199153938
S1A_24428086,0.6692940598565513
S1A_24428106,0.8447271474652513
S1A_24561914,0.2852232962037091
S1A_24772778,0.9468257909904889
S1A_24778651,0.30125760249537414
S1A_24826522,0.02125302061495402
S1A_24946667,0.14924091821656152
S1A_25289361,0.4649345414767375
S1A_25289518,0.4214157022487517
S1A_25289557,0.12112759381035151
S1A_25542313,0.2945421188249206
S1A_25704167,0.4649345414767375
S1A_25725731,0.025036213733878005
S1A_25804599,0.022922332952973346
S1A_25938292,0.29356122205729013
S1A_26488669,0.29356122205729013
S1A_26598441,0.025036213733878005
S1A_26598468,0.057457302276726456
S1A_26961879,0.3158884697998176
S1A_27043787,0.00364364477137309
S1A_27139601,0.11450072864139903
S1A_27192043,0.833093828838052
S1A_27257601,0.5640477518147287
S1A_28610421,0.3158884697998176
S1A_28663814,0.833093828838052
S1A_28663820,0.10063829883042365
S1A_28663893,0.6765405604044328
S1A_28717259,0.4649345414767375
S1A_28762153,0.06457148792214167
S1A_28894088,0.8622012769429499
S1A_29116428,0.9623317087932741
S1A_29122284,0.0021160906693928733
S1A_29789944,0.265920840673921
S1A_29799231,0.0021160906693928733
S1A_30015422,0.8258282884843191
S1A_30118988,0.8949939723099132
S1A_30119067,0.3868013190976395
S1A_30191476,0.45503586134309504
S1A_30321888,0.8466926256313755
S1A_30336747,0.6283042354664332
S1A_31254950,0.5684698994890878
S1A_31918096,0.8789266631228805
S1A_31974210,0.7088966925997947
S1A_32282191,0.7088966925997947
S1A_32533905,0.5552066639973076
S1A_33369383,0.7088966925997947
S1A_33618583,0.8789266631228805
S1A_33893501,0.10211277878007388
S1A_34656333,0.6871654428557649
S1A_34851632,0.8903782248013687
S1A_34878333,0.39235242557711336
S1A_34881232,0.7306985590977002
S1A_34942089,0.2581967150131861
S1A_34979346,0.860073446444813
S1A_35111248,0.5127207404585362
S1A_35112952,0.16622774760722434
S1A_35455716,0.32312181223637926
S1A_35530415,0.28020661706552413
S1A_36173814,0.3079453548538135
S1A_36562581,0.14339676797803547
S1A_36605423,0.3158884697998176
S1A_36612835,0.28890007002766094
S1A_36824553,0.23848961944391667
S1A_37489975,0.23848961944391667
S1A_37507495,0.3872727111099127
S1A_38715697,0.3607529202616484
S1A_38718101,0.19885223624638246
S1A_39183260,0.12911890249300095
S1A_39183475,0.6875601048832646
S1A_39409265,0.8038972419339763
S1A_39409268,0.7739383535449401
S1A_39409365,0.27916351794598143
S1A_39652795,0.4653329666520448
S1A_39793056,0.2972873395783488
S1A_39896355,0.7103143481798189
S1A_39918639,0.6848352862253942
S1A_40498794,0.4035801207980467
S1A_40917621,0.9009986898441852
S1A_41074089,0.14064938812498975
S1A_41368108,0.22391571177577885
S1A_41375014,0.14337227241452222
S1A_41393391,0.45737198860503436
S1A_41743658,0.36244503739764733
S1A_41897428,0.45643950466119565
S1A_41901221,0.728265193829656
S1A_42118911,0.5075656081532272
S1A_42151456,0.4648791414275204
S1A_42253306,0.9472877340579924
S1A_43573807,0.9892906186322623
S1A_45588946,0.6729913067936206
S1A_45609712,0.14337227241452222
S1A_45834648,0.8517195792069021
S1A_45855275,0.9572185209662847
S1A_46222270,0.539289161300976
S1A_46222311,0.36423105235856623
S1A_46276720,0.22159257577932176
S1A_47521369,0.3496978629789167
S1A_47816996,0.7229884750108262
S1A_47824957,0.56389103442595645
S1A_48757494,0.7496787459699242
S1A_48793315,0.9642920368309313
S1A_48793364,0.9119225502360178
S1A_48994281,0.6264838101649091
S1A_48998793,0.44459555500875636
S1A_49004285,0.12684920550790071
S1A_49111238,0.9021969953670584
S1A_49245446,0.472195477437947
S1A_49254503,0.8729350915999522
S1A_49281757,0.3069030511899642
S1A_49361479,0.9454837349609475
S1A_50915649,0.42205932673237045
S1A_51221934,0.2665763212378387
S1A_51681656,0.2665763212378387
S1A_51692032,0.802524479084996
S1A_52231514,0.5762080230686779
S1A_52440317,0.3652259245437348
S1A_53437762,0.6316731100870969
S1A_53903789,0.6129148489968896
S1A_54460009,0.8416256956261361
S1A_54460442,0.6129148489968896
S1A_54856729,0.5785999449686678
S1A_56148313,0.5785999449686678
S1A_56164122,0.787683925030573
S1A_57204953,0.5785999449686678
S1A_57399833,0.4729097658890703
S1A_58020065,0.11679599958493471
S1A_58168226,0.8152248682648577
S1A_58479260,0.766463350812945
S1A_58840457,0.2724133732346224
S1A_58840466,0.08830814378105188
S1A_59111458,0.34692443842012954
S1A_59111490,0.9143791204146161
S1A_60145684,0.18570854111978924
S1A_61006243,0.14351914747723693
S1A_62010013,0.789172807011097
S1A_62010091,0.9143791204146161
S1A_62010152,0.7276293280084161
S1A_62614546,0.7276293280084161
S1A_64548817,0.9663561434282184
S1A_64835777,0.9888707131254544
S1A_66176037,0.9519909098910189
S1A_66176109,0.7385208618965713
S1A_67467673,0.9519909098910189
S1A_68536174,0.9617371672949936
S1A_71445206,0.4965235189348838
S1A_71775630,0.7442056603209242
S1A_71775643,0.9738373051695263
S1A_72554075,0.66105214279034
S1A_73310721,0.6731645777605124
S1A_73321370,0.4965235189348838
S1A_76031032,0.69890364137077865
S1A_76365563,0.20179745508147984
S1A_78330704,0.8685931262848026
S1A_78964544,0.8814543726603323
S1A_78964546,0.9552827433864325
S1A_79111900,0.6118333500134143
S1A_82184943,0.017417352324332024
S1A_85337432,0.1322281147644495
S1A_85903707,0.5254681092133666
S1A_89547820,0.4004185922966397
S1A_90108210,0.5254681092133666
S1A_91175575,0.5254681092133666
S1A_91413161,0.7127371702536033
S1A_95055013,0.4513166610841409
S1A_95313767,0.5133913777302939
S1A_95833703,0.11644900628303233
S1A_96312262,0.18593182728254712
S1A_98524891,0.21102619439762402
S1A_98524914,0.5511369848213545
S1A_99009761,0.4541970086119217
S1A_99663780,0.9814163365647446
S1A_99753936,0.7520192692623551
S1A_99867642,0.6216286408294933
S1A_99867645,0.9111275608206207
S1A_99869655,0.2784478122602306
S1A_99912918,0.8785762697101892
S1A_100272316,0.47406921605100616
S1A_101243214,0.5538008507005204
S1A_101243366,0.6932674730140934
S1A_101379465,0.49027740226803196
S1A_102252708,0.12501277127030172
S1A_102889522,0.47727610625890204
S1A_103629939,0.5083866586632023
S1A_104208322,0.830322196055264
S1A_104222428,0.49027740226803196
S1A_104921251,0.830322196055264
S1A_106217988,0.8624942304580264
S1A_107103997,0.09811548641996863
S1A_108912343,0.21088585930064013
S1A_118848158,0.6592622600331705
S1A_119710934,0.7082575542835376
S1A_124479544,0.5199650875400001
S1A_125146886,0.5199650875400001
S1A_126515565,0.03536081326634174
S1A_133414652,0.012769282016409905
S1A_150546706,0.7451401787678371
S1A_155708291,0.440335781010732
S1A_162883674,0.32086662720558934
S1A_171194602,0.26821929456728505
S1A_171194605,0.36184616932204716
S1A_171797188,0.011574257697403681
S1A_173272168,0.14959298477191552
S1A_175076200,0.483249622533955
S1A_176898771,0.05002334661648993
S1A_177513636,0.35256404159682475
S1A_180001065,0.6048848135348293
S1A_181886331,0.03609638047284961
S1A_192592225,0.15651799298665367
S1A_208718132,0.2999240022440383
S1A_208718176,0.6750853738528934
S1A_213605752,0.6483660677287884
S1A_219369883,0.49798974432807386
S1A_220176480,0.2595342051316464
S1A_221755123,0.4915420008970889
S1A_221795939,0.3158884697998176
S1A_230726899,0.4915420008970889
S1A_237613227,0.9501871138009748
S1A_238691007,0.4915420008970889
S1A_243749582,0.9090363627187235
S1A_244496871,0.4915420008970889
S1A_252094907,0.08428112115028191
S1A_255875099,0.07345036635637495
S1A_256921241,0.16397933608155096
S1A_256928919,0.2595342051316464
S1A_258451347,0.018821569142158497
S1A_259478516,0.34230616900753785
S1A_261746066,0.34230616900753785
S1A_262128453,0.34230616900753785
S1A_262443087,0.13654244734888843
S1A_264627084,0.7515234012761551
S1A_264984531,0.34230616900753785
S1A_266198813,0.7098605285303339
S1A_267186876,0.34230616900753785
S1A_268120982,0.34230616900753785
S1A_268930562,0.34230616900753785
S1A_270575281,0.34230616900753785
S1A_273506828,0.34230616900753785
S1A_274207546,0.34230616900753785
S1A_275765978,0.19227041503578665
S1A_278230314,0.34230616900753785
S1A_279293102,0.34230616900753785
S1A_283855283,0.22145078719914094
S1A_285206887,0.2974863635142077
S1A_285351710,0.26859542324212893
S1A_285635261,0.2974863635142077
S1A_287297753,0.09319472145273601
S1A_288479310,0.30919316280592507
S1A_289268398,0.30919316280592507
S1A_289914836,0.09820507004319746
S1A_290588945,0.28209416007995736
S1A_290732234,0.30919316280592507
S1A_290955784,0.44390138065547224
S1A_291616981,0.32802288319820394
S1A_291617008,0.09113262986250234
S1A_292360052,0.48251810263666217
S1A_293246145,0.16451384248550707
S1A_294513533,0.5948231575155637
S1A_294734915,0.2830093113405322
S1A_294734999,0.5538359760517896
S1A_294735020,0.052653452375306456
S1A_294736741,0.8458626137005595
S1A_295464805,0.2830093113405322
S1A_295537776,0.8598389099745373
S1A_297738248,0.023357671241875242
S1A_297884677,0.2719470961645335
S1A_298108877,0.8257880317956402
S1A_298628845,0.6480456386451183
S1A_298646355,0.837404599428996
S1A_299295180,0.89921445438713965
S1A_300002943,0.8757348488400627
S1A_302504546,0.8224718728496737
S1A_302785113,0.2951750242236012
S1A_302939347,0.36803236102224257
S1A_303057267,0.8429965053182427
S1A_303679292,0.9122760888779052
S1A_305110930,0.12709162371858407
S1A_305386371,0.9149253908265101
S1A_305972250,0.7441339081860014
S1A_306143327,0.011213210529069555
S1A_307408817,0.7153013565561487
S1A_309452599,0.3019155261266048
S1A_309760861,0.30756033609308436
S1A_309760960,0.30545576443081107
S1A_310247417,0.30756033609308436
S1A_310870124,0.36803236102224257
S1A_310971341,0.30756033609308436
S1A_311808383,0.36803236102224257
S1A_312613160,0.3011052435697404
S1A_313452845,0.26130107130322283
S1A_317815070,0.30756033609308436
S1A_319774851,0.30756033609308436
S1A_320331200,0.30756033609308436
S1A_320798381,0.001924346802700081
S1A_335371115,0.6088869413330777
S1A_335545655,0.3067613498844806
S1A_335994472,0.3067613498844806
S1A_335995428,0.1717142941721431
S1A_336110446,0.6338675501310973
S1A_336476310,0.21841935881266952
S1A_337630441,0.2624100730603301
S1A_339847714,0.8614848299171725
S1A_339927670,0.2523879339228283
S1A_341122428,0.3367642064545382
S1A_342385338,0.3067613498844806
S1A_345115118,0.3067613498844806
S1A_345531464,0.2334060722098771
S1A_345833920,0.4133157520593257
S1A_347648337,0.3367642064545382
S1A_347907934,0.2523879339228283
S1A_348300842,0.3067613498844806
S1A_349750391,0.5177450674393671
S1A_350410536,0.007218166108870954
S1A_351340522,0.2334060722098771
S1A_351882595,0.2334060722098771
S1A_352137657,0.2334060722098771
S1A_353912420,0.793453174749468
S1A_353922106,0.2779555578908392
S1A_357065886,0.2638526621051905
S1A_358151433,0.2638526621051905
S1A_361072543,0.2638526621051905
S1A_362063808,0.3681582698261051
S1A_362203211,0.28178985457483174
S1A_362203216,0.04051640550346349
S1A_362203239,0.13973953427621932
S1A_364223804,0.26653763888778
S1A_364223869,0.2638526621051905
S1A_366276276,0.3681582698261051
S1A_366589354,0.3681582698261051
S1A_367011454,0.4138823828839582
S1A_368746801,0.2681463608244018
S1A_368801860,0.565828320033935
S1A_368815750,0.07228806129532579
S1A_369082866,0.33262647956303604
S1A_369272583,0.33262647956303604
S1A_370523592,0.8344597197863556
S1A_371945216,0.8621838601169889
S1A_371949336,0.6913257745421731
S1A_372520743,0.7455151115673362
S1A_372554621,0.5992487865801581
S1A_372638780,0.027529366933536477
S1A_373765465,0.6913257745421731
S1A_374216815,0.07345242945695749
S1A_374570726,0.7487230705432126
S1A_374952097,0.1666821379582461
S1A_375468477,0.9093126610484438
S1A_376476374,0.6913257745421731
S1A_376476500,0.07345242945695749
S1A_378566172,0.814525869585321
S1A_379584288,0.47233412945123443
S1A_379860859,0.617622212703252
S1A_382247260,0.678412864288668
S1A_382741869,0.9248993014294822
S1A_384336344,0.9248993014294822
S1A_384775604,0.07906484182807286
S1A_386477447,0.8391722393052401
S1A_386508162,0.2980628014613327
S1A_391669510,0.22663036782426557
S1A_392044194,0.3705357761577688
S1A_394260776,0.11837747266074054
S1A_394817980,0.21337442364851464
S1A_394857078,0.024160333260469423
S1A_395204847,0.3705357761577688
S1A_396455873,0.3705357761577688
S1A_399232216,0.30136892904790036
S1A_399473996,0.1808724103029537
S1A_400957020,0.5285990866491951
S1A_402236557,0.5809896959373074
S1A_403654793,0.33008497504080503
S1A_403654820,0.1813819379491057
S1A_406627217,0.9971093403800639
S1A_431973271,0.47793579985590395
S1A_446035808,0.9905475497736778
S1A_449180428,0.5695763911032223
S1A_449180436,0.47131916040833466
S1A_449180454,0.9209954947260925
S1A_451116119,0.4117959320449516
S1A_451727048,0.5679598304893287
S1A_455492409,0.8828021816672732
S1A_462617163,0.8612874348709754
S1A_462699022,0.6066209190896361
S1A_463407231,0.8123473681863852
S1A_464836983,0.47148582207724055
S1A_464836987,0.9596721760003387
S1A_464836990,0.7727174305019701
S1A_465501557,0.6534458456922376
S1A_466348542,0.009415774364126314
S1A_466910260,0.6534458456922376
S1A_467184972,0.6990194703586331
S1A_468234495,0.6990194703586331
S1A_468829856,0.7207974062037896
S1A_469187288,0.9845327232087837
S1A_469486527,0.7080399714510596
S1A_471490140,0.7080399714510596
S1A_471700659,0.8139338936531877
S1A_471968982,0.8139338936531877
S1A_472151120,0.8139338936531877
S1A_472430336,0.7677732869288987
S1A_474229146,0.9539706774477247
S1A_474555860,0.7299385440378197
S1A_475408855,0.5446244004415388
S1A_475475053,0.8689631279237827
S1A_475625509,0.5154510776126195
S1A_475708681,0.45282424152791767
S1A_475709265,0.9277010213610184
S1A_475755264,0.8689631279237827
S1A_476982450,0.9048598264478909
S1A_477935558,0.8764780953269673
S1A_478261764,0.7257910477822977
S1A_478424706,0.8625789561709365
S1A_479089839,0.9647167787445712
S1A_479089853,0.7793931208062572
S1A_479713960,0.8908847555058563
S1A_479840228,0.9647167787445712
S1A_480263017,0.8764780953269673
S1A_480551334,0.9647167787445712
S1A_480750379,0.8943806404930797
S1A_480826969,0.9647167787445712
S1A_481518816,0.9379758729427516
S1A_483605123,0.5947448279859666
S1A_483605125,0.5947448279859666
S1A_483674978,0.9175264018439062
S1A_484277884,0.9175264018439062
S1A_486052839,0.9175264018439062
S1A_486594043,0.9175264018439062
S1A_488108987,0.9175264018439062
S1A_488634428,0.9175264018439062
S1A_489356628,0.9175264018439062
S1A_490112421,0.8199759811109566
S1A_494027609,0.9167886972592094
S1A_494821800,0.07022734135045113
S1A_495189104,0.07022734135045113
S1A_497213490,0.6111054294913394
S1A_497221127,0.6111054294913394
S1A_497489735,0.6184033909052948
S1A_497779817,0.9358083452542791
S1A_497902351,0.9107629226786663
S1A_497918920,0.9713554339936583
S1A_498287359,0.9918856339771543
S1A_498427041,0.5668961496359894
S1A_498539597,0.98603982116461375
S1A_498585440,0.7540683975398955
S1A_499183034,0.9214805977725515
S1A_499736632,0.2442854668154013
S1A_499808950,0.3587234988038208
S1A_500074551,0.6224339568773913
S1A_500842256,0.4540632063028496
S1A_500980841,0.47414226922865854
S1A_501031655,0.7408862197678436
S1A_501034068,0.24406746184994446
S1A_501034081,0.43916088919392093
S1A_501034658,0.284511520817779
S1A_501034671,0.22269984582548105
S1A_502682678,0.3365136520684726
S1A_503381311,0.16512498511803636
S1A_503737471,0.07406906359312278
S1A_503737526,0.08990507019160421
S1A_504089999,0.038979309563606186
S1A_504091240,0.02019788278783938
S1A_504243481,0.12961125998421696
S1A_504335953,0.10191862008285615
S1A_504420080,0.008366518312627132
S1A_504703030,0.06615025356217151
S1A_504977501,0.019051108529776074
S1A_504981565,0.3342017816320112
S1A_504981587,0.30979854416344543
S1A_507336810,0.7091018229220647
S1A_507767975,0.18951211647815325
S1A_507936949,0.2527729287739923
S1A_507956069,0.03908551866465861
S1A_508047046,0.9504684035374988
S1A_508120855,0.6016791866136295
S1A_508184636,0.5574514435351663
S1A_508184675,0.07198163302501248
S1A_508202200,0.054164547265238956
S1A_508202202,0.981047020179875
S1A_508571601,0.19084900907674976
S1A_508720387,0.10105269429457832
S1A_508723994,0.141090952793891
S1A_509012997,0.6221430209165815
S1A_509013016,0.4293197783520136
S1A_509033664,0.08422056923221384
S1A_509676136,0.07619952664551113
S1A_509676242,0.2752437551333569
S1A_509700492,0.12326441195877438
S1A_509773089,0.48549278401726315
S1A_509773172,0.25268516587795053
S1A_509773218,0.18395276735831653
S1A_510281396,0.27916576996887765
S1A_510292911,0.5666642685893053
S1A_510300902,0.9504684035374988
S1A_510457584,0.4293197783520136
S1A_510457626,0.7260162545302723
S1A_510830701,0.5666642674075756
S1A_510849322,0.30450567296286113
S1A_510983454,0.3030579910991652
S1A_511152083,0.7683790034817304
S1A_511486283,0.6777898716461894
S1A_511609396,0.9777563373955582
S1A_511614411,0.3644486047328258
S1A_511632612,0.5325584380548762
S1A_511633074,0.5862997853379228
S1A_512208504,0.4260717796435176
S1A_512475340,0.30587313901574353
S1A_512475389,0.4082168412864938
S1A_512475800,0.4354927915765343
S1A_512491739,0.030561283254804766
S1A_512491747,0.5756268896418526
S1A_512666143,0.011574780636578456
S1A_512666409,0.1770092985837172
S1A_512885554,0.029731888910784997
S1A_512947443,0.7063380053050413
S1A_513209096,0.04041814561914281
S1A_513503125,0.13117296757379523
S1A_513503126,0.8757893445496648
S1A_513519921,0.8616817265466741
S1A_513660886,0.5756268896418526
S1A_513844928,0.867890824768378
S1A_513896120,0.057090200925094974
S1A_514025092,0.42812247605084663
S1A_514038689,0.382958621252541
S1A_514096062,0.04579710589870533
S1A_514115822,0.9690558411229265
S1A_514115825,0.03402284615190232
S1A_514115849,0.002509060797073852
S1A_514529731,0.8210034639598451
S1A_514667179,0.6079161894790794
S1A_515341789,0.14632056959828196
S1A_515341817,0.9003225267140706
S1A_515365892,0.8220666782191545
S1A_515496083,0.9893801118635279
S1A_515662296,0.6823029425467493
S1A_515759602,0.002158365237695573
S1A_515960887,0.9108322926336484
S1A_516040850,0.13401683422760288
S1A_516064763,0.009879397299636486
S1A_516064856,0.8372198961863262
S1A_516235924,0.38457460381258757
S1A_516354935,0.0019130222207701033
S1A_516580542,0.462783253657317
S1A_516580611,0.8498585354608222
S1A_516581303,0.5112805820610243
S1A_516584271,0.46186196103211474
