ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_7_7,19:52:37,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-98_1-18-3_Ap,,,10.100,294,34.970,Mixed,L/W,58.040,10.000,31.000,59.220,10.000,35.000,99.025,0.975,0.000,0.000,0.597,0.597,0.590,0.000,0.000,0.000,0.000,0.000,29.097,69.928,286,8,0,0,2,2,2,0,0,0,0,0,101,185,97.279,2.721,0.000,0.000,0.680,0.680,0.680,0.000,0.000,0.000,0.000,0.000,34.354,62.925,5.771,3.097,13.101,1.863,3.133,5.827,13.327,1.871,3.216,5.929,13.910,3.217,5.931,13.968,0.431,0.647,2.864,0.378,0.558,2.555,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.728,1.283,1.961,14.774
12,2022_7_7,19:53:50,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-70_1-18-4_Ap,,,10.300,310,33.948,Mixed,L/W,54.900,10.000,33.000,59.220,10.000,35.000,98.547,1.453,0.000,0.000,0.000,0.000,8.503,0.000,0.000,0.000,0.000,0.000,20.886,77.660,299,11,0,0,0,0,33,0,0,0,0,0,91,208,96.452,3.548,0.000,0.000,0.000,0.000,10.645,0.000,0.000,0.000,0.000,0.000,29.355,67.097,5.761,3.098,13.242,1.859,3.138,5.822,13.513,1.883,3.228,5.886,13.835,3.247,5.910,13.944,0.505,0.616,3.235,0.468,0.535,2.960,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,4.398,1.722,2.235,14.833
13,2022_7_7,19:54:59,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-86_1-19-1_Ap,,,9.500,283,33.865,Mixed,L/W,55.290,11.000,33.000,59.220,10.000,35.000,99.456,0.544,0.000,0.000,0.000,0.000,2.391,0.000,0.000,0.000,0.000,0.000,19.944,79.512,279,4,0,0,0,0,9,0,0,0,0,0,76,203,98.587,1.413,0.000,0.000,0.000,0.000,3.180,0.000,0.000,0.000,0.000,0.000,26.855,71.731,5.624,3.095,12.947,1.817,3.114,5.645,13.054,1.830,3.196,5.674,13.509,3.199,5.674,13.558,0.404,0.486,2.548,0.372,0.455,2.398,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,4.127,1.305,2.146,14.642
14,2022_7_7,19:57:6,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-79_1-19-3_Ap,,,9.300,243,38.430,Mixed,L/W,56.080,10.000,31.000,59.220,10.000,35.000,100.000,0.000,0.167,0.000,0.520,0.520,3.791,0.000,0.000,0.000,0.000,0.000,13.595,86.238,242,0,1,0,1,1,11,0,0,0,0,0,50,192,99.588,0.000,0.412,0.000,0.412,0.412,4.527,0.000,0.000,0.000,0.000,0.000,20.576,79.012,5.864,3.255,14.022,1.801,3.262,5.867,14.055,1.820,3.359,5.905,14.567,3.369,5.910,14.577,0.452,0.503,2.889,0.442,0.502,2.849,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,4.086,1.457,2.356,15.199
15,2022_7_7,19:58:19,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-154_1-19-4_Ap,,,10.400,298,35.439,Mixed,L/W,53.330,11.000,34.000,47.060,11.000,35.000,99.503,0.497,0.254,0.130,0.000,0.130,1.281,0.000,0.000,0.000,0.000,0.000,31.223,68.027,292,4,2,1,0,1,4,0,0,0,0,0,122,170,97.987,1.342,0.671,0.336,0.000,0.336,1.342,0.000,0.000,0.000,0.000,0.000,40.940,57.047,5.788,3.105,13.264,1.864,3.133,5.817,13.425,1.876,3.216,5.843,13.987,3.222,5.858,14.044,0.450,0.515,2.774,0.408,0.466,2.560,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.770,1.663,2.807,14.881
16,2022_7_7,19:59:33,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-150_1-20-1_Ap,,,9.400,279,33.977,Mixed,L/W,57.250,10.000,33.000,59.220,10.000,35.000,99.401,0.599,0.000,0.000,0.139,0.139,0.515,0.000,0.000,0.000,0.000,0.000,71.431,27.970,275,4,0,0,1,1,1,0,0,0,0,0,207,68,98.566,1.434,0.000,0.000,0.358,0.358,0.358,0.000,0.000,0.000,0.000,0.000,74.194,24.373,6.152,3.063,13.622,2.008,3.079,6.184,13.734,2.027,3.130,6.190,13.796,3.134,6.205,13.817,0.404,0.599,2.776,0.386,0.543,2.634,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,3.141,1.461,1.898,15.388
17,2022_7_7,20:0:29,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-76_1-20-2_Ap,,,10.600,258,41.085,Mixed,L/W,59.220,10.000,32.000,63.140,10.000,35.000,100.000,0.000,0.000,0.000,0.347,0.347,0.000,0.000,0.000,0.000,0.000,0.000,18.142,81.858,258,0,0,0,1,1,0,0,0,0,0,0,50,208,100.000,0.000,0.000,0.000,0.388,0.388,0.000,0.000,0.000,0.000,0.000,0.000,19.380,80.620,6.032,3.382,14.951,1.784,3.382,6.032,14.951,1.790,3.428,6.050,15.338,3.428,6.050,15.338,0.306,0.563,2.360,0.306,0.563,2.360,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.818,1.418,2.343,15.658
18,2022_7_7,20:1:27,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1993-113_1-20-3_Ap,,,8.900,241,37.046,Mixed,L/W,58.430,10.000,31.000,59.220,10.000,33.000,99.898,0.102,0.000,0.000,0.305,0.305,0.000,0.000,0.000,0.000,0.000,0.000,81.275,18.623,240,1,0,0,2,2,0,0,0,0,0,0,197,43,99.585,0.415,0.000,0.000,0.830,0.830,0.000,0.000,0.000,0.000,0.000,0.000,81.743,17.842,6.340,3.140,14.604,2.019,3.146,6.352,14.648,2.026,3.199,6.432,15.022,3.201,6.433,15.043,0.322,0.584,2.546,0.308,0.556,2.457,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,2.962,1.503,2.198,15.916
19,2022_7_7,20:2:45,GRAINS,147,WHEAT,  7.0.30 ,R22_LA09264C-P2_1-20-4_Ap,,,11.200,265,42.625,Medium,L/W,59.220,8.000,31.000,61.180,8.000,33.000,99.712,0.288,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.000,90.499,9.067,262,2,1,0,0,0,0,0,0,0,1,0,240,22,98.868,0.755,0.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.000,90.566,8.302,6.895,3.222,16.386,2.140,3.232,6.920,16.481,2.154,3.315,6.942,16.928,3.315,6.945,16.959,0.334,0.614,2.674,0.315,0.542,2.508,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.006,1.085,1.815,17.134
20,2022_7_7,20:12:29,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-99_3-1-2_Ap,,,8.400,223,37.838,Mixed,L/W,60.000,10.000,31.000,63.140,10.000,33.000,100.000,0.000,0.179,0.000,2.972,2.972,0.000,0.000,0.000,0.000,0.000,0.000,74.368,25.454,222,0,1,0,6,6,0,0,0,0,0,0,171,51,99.552,0.000,0.448,0.000,2.691,2.691,0.000,0.000,0.000,0.000,0.000,0.000,76.682,22.870,6.308,3.189,14.456,1.978,3.196,6.313,14.490,1.984,3.248,6.386,14.911,3.248,6.386,14.915,0.310,0.412,2.081,0.294,0.406,2.020,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.006,2.045,1.192,1.851,15.777
21,2022_7_7,20:13:46,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-156_3-1-3_Ap,,,9.600,220,44.112,Mixed,L/W,58.430,10.000,32.000,63.140,10.000,35.000,99.712,0.288,0.000,0.000,3.334,3.334,0.000,0.000,0.000,0.000,0.000,0.000,68.122,31.590,217,3,0,0,8,8,0,0,0,0,0,0,152,65,98.636,1.364,0.000,0.000,3.636,3.636,0.000,0.000,0.000,0.000,0.000,0.000,69.091,29.545,6.400,3.285,15.584,1.948,3.297,6.452,15.725,1.963,3.338,6.485,15.868,3.341,6.491,15.882,0.299,0.609,2.380,0.254,0.402,2.018,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.009,2.562,1.531,2.528,16.255
22,2022_7_7,20:14:58,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-111_3-1-4_Ap,,,14.700,360,41.321,Medium,L/W,58.430,9.000,30.000,61.180,8.000,33.000,99.789,0.211,0.387,0.000,1.591,1.591,1.463,0.000,0.000,0.000,0.000,0.000,95.478,3.924,355,2,3,0,6,6,5,0,0,0,0,0,342,13,98.611,0.556,0.833,0.000,1.667,1.667,1.389,0.000,0.000,0.000,0.000,0.000,95.000,3.611,6.736,3.152,15.713,2.137,3.170,6.750,15.825,2.143,3.246,6.864,16.396,3.248,6.874,16.451,0.422,0.694,3.477,0.398,0.672,3.364,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.007,3.248,1.302,2.353,16.740
23,2022_7_7,20:17:1,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-201_3-2-1_Ap,,,9.700,267,36.589,Mixed,L/W,57.250,10.000,33.000,59.220,10.000,35.000,99.960,0.040,0.000,0.000,0.467,0.467,0.040,0.000,0.000,0.000,0.000,0.000,68.969,30.990,265,2,0,0,1,1,2,0,0,0,0,0,191,74,99.251,0.749,0.000,0.000,0.375,0.375,0.749,0.000,0.000,0.000,0.000,0.000,71.536,27.715,6.122,3.112,14.039,1.967,3.131,6.153,14.139,1.977,3.188,6.215,14.517,3.199,6.221,14.530,0.415,0.606,2.763,0.353,0.491,2.522,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.185,1.508,2.114,15.508
24,2022_7_7,20:18:12,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-175_3-2-2_Ap,,,8.800,267,32.959,Medium,L/W,59.220,9.000,31.000,59.610,10.000,33.000,100.000,0.000,0.000,0.000,1.080,1.080,0.000,0.000,0.000,0.000,0.000,0.000,95.297,4.703,267,0,0,0,3,3,0,0,0,0,0,0,257,10,100.000,0.000,0.000,0.000,1.124,1.124,0.000,0.000,0.000,0.000,0.000,0.000,96.255,3.745,6.269,2.958,13.467,2.119,2.958,6.269,13.467,2.131,3.005,6.370,13.823,3.005,6.370,13.823,0.313,0.470,2.198,0.313,0.470,2.198,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.002,2.755,1.414,1.891,15.517
25,2022_7_7,20:19:20,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-174_3-2-3_Ap,,,10.900,272,40.198,Mixed,L/W,58.430,10.000,32.000,59.220,10.000,35.000,99.943,0.057,0.000,0.000,0.824,0.824,0.423,0.000,0.000,0.000,0.000,0.000,11.830,88.112,271,1,0,0,2,2,1,0,0,0,0,0,46,225,99.632,0.368,0.000,0.000,0.735,0.735,0.368,0.000,0.000,0.000,0.000,0.000,16.912,82.721,6.003,3.332,14.546,1.801,3.340,6.010,14.590,1.806,3.404,6.056,14.898,3.404,6.056,14.902,0.334,0.425,2.218,0.306,0.408,2.101,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.009,2.988,1.242,2.276,15.500
26,2022_7_7,20:21:15,GRAINS,147,WHEAT,  7.0.30 ,R22_UX1991-151_3-2-4_Ap,,,11.000,285,39.514,Mixed,L/W,56.470,9.000,30.000,59.220,10.000,32.000,99.505,0.495,0.057,0.000,3.497,3.497,5.156,0.000,0.000,0.000,0.000,0.000,59.249,40.199,277,7,1,0,10,10,17,0,0,0,0,0,175,102,97.193,2.456,0.351,0.000,3.509,3.509,5.965,0.000,0.000,0.000,0.000,0.000,61.404,35.789,6.146,3.140,14.292,1.957,3.190,6.234,14.619,1.967,3.241,6.353,15.022,3.242,6.369,15.211,0.479,0.746,3.333,0.358,0.529,2.726,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.013,4.915,1.610,2.488,15.635
