ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_6_30,20:1:0,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-92_9-3-3_Ap,,,12.400,321,39.586,Mixed,L/W,55.290,9.000,30.000,59.220,9.000,33.000,98.964,1.036,0.000,0.000,1.627,1.627,5.864,0.000,0.000,0.015,0.131,0.000,42.326,56.639,310,11,0,0,5,5,18,0,0,1,1,0,132,178,96.573,3.427,0.000,0.000,1.558,1.558,5.607,0.000,0.000,0.312,0.312,0.000,41.121,55.452,5.931,3.177,14.088,1.867,3.216,6.024,14.406,1.880,3.258,6.074,14.728,3.268,6.095,14.813,0.395,0.703,2.852,0.296,0.491,2.272,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.029,3.594,1.663,2.433,15.330
12,2022_6_30,20:2:33,GRAINS,147,WHEAT,  7.0.30 ,Kin22_AGS2000_9-3-4_Ap,,,10.300,281,44.659,Mixed,L/W,60.000,9.000,29.000,59.220,10.000,30.000,91.920,8.080,0.729,0.382,10.633,11.015,0.281,0.000,0.000,0.199,0.157,0.000,68.938,22.252,212,65,4,8,48,56,2,0,0,5,2,0,161,51,75.445,23.132,1.423,2.847,17.082,19.929,0.712,0.000,0.000,1.779,0.712,0.000,57.295,18.149,5.839,3.050,13.718,1.915,3.346,6.655,16.566,2.000,3.306,6.536,15.497,3.434,6.807,17.126,0.738,1.709,5.815,0.339,0.585,2.926,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.303,4.964,2.606,5.977,15.219
13,2022_6_30,20:3:58,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-179_9-4-1_Ap,,,9.500,245,40.950,Mixed,L/W,56.860,9.000,31.000,59.220,10.000,33.000,98.280,1.720,0.177,0.068,1.430,1.498,0.150,0.000,0.000,0.025,0.000,0.000,69.317,28.786,228,16,1,1,8,9,2,0,0,1,0,0,166,62,93.061,6.531,0.408,0.408,3.265,3.673,0.816,0.000,0.000,0.408,0.000,0.000,67.755,25.306,6.142,3.123,14.285,1.967,3.213,6.370,15.043,2.005,3.231,6.399,15.454,3.258,6.456,15.576,0.540,0.998,3.868,0.399,0.506,2.728,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.010,4.784,1.926,3.297,15.585
14,2022_6_30,20:5:42,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-175_9-4-2_Ap,,,0.000,369,0.000,Mixed,L/W,56.470,9.000,29.000,59.220,8.000,31.000,99.219,0.781,0.110,0.000,1.995,1.995,2.486,0.000,0.000,0.024,0.061,0.000,63.031,36.079,357,11,1,0,10,10,9,0,0,2,1,0,240,117,96.748,2.981,0.271,0.000,2.710,2.710,2.439,0.000,0.000,0.542,0.271,0.000,65.041,31.707,6.161,3.106,14.178,1.984,3.150,6.263,14.514,2.007,3.248,6.356,15.065,3.259,6.372,15.124,0.476,0.808,3.363,0.396,0.553,2.833,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.036,4.278,1.879,3.059,15.649
15,2022_6_30,20:7:25,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-175_9-4-2_Ap,,,13.800,367,38.571,Mixed,L/W,56.860,9.000,30.000,59.610,8.000,31.000,99.501,0.499,0.570,0.000,1.521,1.521,3.060,0.026,0.000,0.000,0.068,0.000,65.252,33.679,356,6,5,0,7,7,11,1,0,0,1,0,243,113,97.003,1.635,1.362,0.000,1.907,1.907,2.997,0.272,0.000,0.000,0.272,0.000,66.213,30.790,6.206,3.119,14.278,1.990,3.156,6.271,14.550,2.007,3.242,6.374,15.127,3.258,6.375,15.231,0.464,0.689,3.205,0.400,0.527,2.819,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.016,4.178,1.568,2.897,15.725
16,2022_6_30,20:9:37,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-101_9-4-3_Ap,,,11.100,294,40.394,Mixed,L/W,55.690,8.000,29.000,59.220,8.000,31.000,97.892,2.108,0.732,0.111,3.125,3.236,2.081,0.000,0.000,0.000,0.032,0.000,70.130,27.030,269,20,5,2,10,12,7,0,0,0,1,0,200,69,91.497,6.803,1.701,0.680,3.401,4.081,2.381,0.000,0.000,0.000,0.340,0.000,68.027,23.469,6.312,3.147,14.858,2.006,3.245,6.550,15.716,2.038,3.280,6.549,15.593,3.316,6.581,15.883,0.554,1.019,4.159,0.408,0.585,3.069,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.013,4.774,1.898,3.626,16.111
17,2022_6_30,20:11:17,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-125_9-4-4_Ap,,,10.000,231,45.649,Mixed,L/W,58.040,9.000,28.000,59.220,8.000,30.000,98.601,1.399,0.000,0.000,1.086,1.086,0.815,0.000,0.000,0.022,0.133,0.000,71.174,27.427,216,15,0,0,5,5,3,0,0,1,4,0,156,60,93.506,6.494,0.000,0.000,2.165,2.165,1.299,0.000,0.000,0.433,1.732,0.000,67.532,25.974,6.558,3.310,16.218,1.981,3.419,6.812,17.086,2.005,3.438,6.821,17.183,3.472,6.862,17.399,0.580,1.114,4.340,0.342,0.523,2.829,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,4.524,2.105,3.792,16.674
18,2022_6_30,20:12:59,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-147_9-5-1_Ap,,,13.900,324,43.954,Mixed,L/W,55.290,11.000,31.000,59.220,10.000,33.000,98.977,1.023,0.000,0.000,0.306,0.306,1.564,0.000,0.000,0.017,0.105,0.000,46.672,52.304,313,11,0,0,2,2,8,0,0,1,1,0,150,163,96.605,3.395,0.000,0.000,0.617,0.617,2.469,0.000,0.000,0.309,0.309,0.000,46.296,50.309,6.224,3.330,15.399,1.869,3.369,6.345,15.768,1.893,3.412,6.338,16.027,3.412,6.375,16.205,0.416,0.812,3.178,0.319,0.465,2.462,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.026,4.100,1.999,3.154,16.062
19,2022_6_30,20:15:20,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-97_9-5-2_Ap,,,15.500,360,45.045,Mixed,L/W,60.000,9.000,31.000,59.220,10.000,33.000,99.390,0.610,0.306,0.000,1.377,1.377,0.082,0.000,0.000,0.053,0.303,0.000,69.882,29.201,342,13,5,0,6,6,3,0,0,3,6,0,247,95,95.000,3.611,1.389,0.000,1.667,1.667,0.833,0.000,0.000,0.833,1.667,0.000,68.611,26.389,6.534,3.269,16.057,1.999,3.379,6.659,16.756,1.982,3.478,6.755,17.530,3.493,6.767,17.690,0.621,0.976,4.331,0.366,0.610,3.099,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.012,3.839,2.147,3.758,16.639
20,2022_6_30,20:18:12,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-124_9-5-3_Ap,,,9.500,272,36.173,Mixed,L/W,59.220,10.000,31.000,59.220,10.000,35.000,99.382,0.618,0.246,0.096,3.145,3.241,0.133,0.000,0.000,0.025,0.000,0.000,29.651,69.485,261,9,2,2,12,14,1,0,0,1,0,0,94,167,95.956,3.309,0.735,0.735,4.412,5.147,0.368,0.000,0.000,0.368,0.000,0.000,34.559,61.397,5.823,3.103,13.445,1.876,3.171,5.943,13.882,1.896,3.249,6.026,14.382,3.262,6.048,14.459,0.549,0.805,3.554,0.429,0.523,2.885,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.139,3.905,2.154,4.500,14.997
21,2022_6_30,20:20:6,GRAINS,147,WHEAT,  7.0.30 ,Kin22_SS8641_9-5-4_Am,,,14.400,366,39.722,Mixed,L/W,60.390,8.000,29.000,59.610,8.000,30.000,99.304,0.696,0.000,0.000,2.143,2.143,0.302,0.000,0.000,0.000,0.000,0.000,11.366,87.938,360,6,0,0,8,8,1,0,0,0,0,0,51,309,98.361,1.639,0.000,0.000,2.186,2.186,0.273,0.000,0.000,0.000,0.000,0.000,13.934,84.426,5.813,3.300,14.366,1.762,3.308,5.855,14.489,1.778,3.371,5.927,14.961,3.373,5.938,14.985,0.348,0.565,2.608,0.338,0.469,2.429,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.079,3.638,1.328,2.739,15.305
22,2022_6_30,20:22:9,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-169_9-6-1_Ap,,,9.000,259,36.596,Mixed,L/W,58.430,8.000,27.000,59.220,8.000,28.000,97.995,2.005,0.146,0.000,3.827,3.827,0.564,0.000,0.000,0.018,0.158,0.000,66.374,31.475,241,17,1,0,13,13,3,0,0,1,1,0,166,75,93.050,6.564,0.386,0.000,5.019,5.019,1.158,0.000,0.000,0.386,0.386,0.000,64.093,28.958,5.987,3.067,13.813,1.952,3.155,6.209,14.514,1.980,3.202,6.250,14.715,3.235,6.311,15.153,0.535,1.054,3.946,0.379,0.648,3.026,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.073,4.532,2.083,3.529,15.310
23,2022_6_30,20:24:44,GRAINS,147,WHEAT,  7.0.30 ,Kin22_GA001138-8E36_9-6-2_Ap,,,12.500,296,43.061,Mixed,L/W,53.730,10.000,29.000,59.220,9.000,31.000,99.558,0.442,0.048,0.000,0.116,0.116,6.786,0.000,0.000,0.015,0.176,0.000,34.781,64.729,289,5,2,0,1,1,20,0,0,1,1,0,116,173,97.635,1.689,0.676,0.000,0.338,0.338,6.757,0.000,0.000,0.338,0.338,0.000,39.189,58.446,6.214,3.279,14.856,1.895,3.327,6.256,15.139,1.891,3.421,6.351,15.785,3.434,6.353,15.839,0.496,0.688,3.260,0.363,0.511,2.703,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.521,1.594,2.422,15.843
24,2022_6_30,20:26:23,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-174_9-6-3_Ap,,,10.900,306,37.409,Mixed,L/W,54.510,9.000,29.000,59.220,9.000,31.000,98.500,1.500,0.357,0.000,1.244,1.244,3.898,0.000,0.000,0.046,0.133,0.000,22.604,75.539,287,16,3,0,6,6,12,0,0,1,3,0,86,201,93.791,5.229,0.980,0.000,1.961,1.961,3.922,0.000,0.000,0.327,0.980,0.000,28.105,65.686,5.763,3.124,13.357,1.844,3.215,5.906,13.953,1.856,3.279,5.929,14.001,3.291,5.957,14.279,0.546,0.786,3.493,0.399,0.497,2.647,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.044,4.705,2.072,3.770,14.947
25,2022_6_30,20:27:58,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-86_9-6-4_Ap,,,11.000,271,44.896,Mixed,L/W,58.820,8.000,28.000,59.610,8.000,29.000,98.362,1.638,0.592,0.000,3.091,3.091,0.961,0.000,0.000,0.139,0.216,0.000,68.300,29.471,241,25,5,0,17,17,2,0,0,6,7,0,171,70,88.930,9.225,1.845,0.000,6.273,6.273,0.738,0.000,0.000,2.214,2.583,0.000,63.100,25.830,6.381,3.188,15.292,2.002,3.399,6.765,16.797,2.009,3.412,6.762,17.120,3.476,6.814,17.434,0.733,1.451,5.045,0.386,0.459,2.697,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.114,4.128,2.441,4.687,16.153
26,2022_6_30,20:29:12,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1991-200_9-7-1_Ap,,,10.900,290,38.670,Mixed,L/W,58.040,8.000,29.000,59.610,8.000,30.000,99.690,0.310,0.747,0.000,2.707,2.707,0.140,0.000,0.000,0.016,0.000,0.000,77.615,21.327,281,4,5,0,8,8,1,0,0,1,0,0,222,59,96.897,1.379,1.724,0.000,2.759,2.759,0.345,0.000,0.000,0.345,0.000,0.000,76.552,20.345,6.317,3.079,14.214,2.051,3.119,6.360,14.432,2.062,3.178,6.527,14.755,3.197,6.528,14.999,0.482,0.744,3.247,0.422,0.608,2.965,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.021,3.415,1.861,2.481,15.805
