ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
11,2022_8_8,16:53:2,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-61_16-13-3_Ap,,,10.000,272,36.765,Mixed,L/W,52.550,10.000,31.000,47.060,9.000,35.000,100.000,0.000,0.000,0.000,1.564,1.564,0.829,0.000,0.000,0.000,0.000,0.000,62.961,37.039,272,0,0,0,4,4,2,0,0,0,0,0,185,87,100.000,0.000,0.000,0.000,1.471,1.471,0.735,0.000,0.000,0.000,0.000,0.000,68.015,31.985,6.193,3.123,14.141,1.983,3.123,6.193,14.141,2.004,3.180,6.240,14.350,3.180,6.240,14.350,0.397,0.506,2.637,0.397,0.506,2.637,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,3.519,1.683,2.354,15.622
12,2022_8_8,16:54:51,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-61_16-13-3_Am,,,9.300,302,31.685,Mixed,L/W,54.120,9.000,30.000,59.220,9.000,32.000,99.823,0.177,0.434,0.000,1.780,1.780,0.662,0.000,0.000,0.023,0.299,0.000,61.516,37.874,293,6,3,0,8,8,2,0,0,1,3,0,199,94,97.020,1.987,0.993,0.000,2.649,2.649,0.662,0.000,0.000,0.331,0.993,0.000,65.894,31.126,5.915,2.979,13.041,1.986,3.038,5.990,13.357,1.993,3.020,6.018,13.361,3.038,6.033,13.461,0.524,0.709,3.121,0.399,0.505,2.544,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.010,4.030,1.800,3.118,15.028
13,2022_8_8,16:56:26,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-161_16-13-4_Ap,,,10.900,276,40.012,Mixed,L/W,54.900,9.000,31.000,59.610,9.000,35.000,99.847,0.153,0.274,0.000,2.425,2.425,0.000,0.000,0.000,0.000,0.000,0.000,82.487,17.086,272,2,2,0,6,6,0,0,0,0,0,0,229,43,98.551,0.725,0.725,0.000,2.174,2.174,0.000,0.000,0.000,0.000,0.000,0.000,82.971,15.580,6.360,3.117,14.644,2.040,3.141,6.380,14.771,2.043,3.168,6.439,15.022,3.172,6.439,15.054,0.417,0.625,3.074,0.364,0.576,2.875,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.007,3.461,1.367,1.875,15.951
14,2022_8_8,16:58:16,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-180_16-14-1_Ap,,,7.800,250,31.870,Medium,L/W,57.250,9.000,30.000,59.220,8.000,33.000,99.695,0.305,0.422,0.000,0.717,0.717,0.000,0.000,0.000,0.020,0.000,0.000,87.750,11.523,244,3,3,0,3,3,0,0,0,1,0,0,223,21,97.600,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.400,0.000,0.000,89.200,8.400,6.114,2.861,12.948,2.138,2.894,6.175,13.168,2.153,2.887,6.196,13.268,2.895,6.201,13.323,0.427,0.683,2.855,0.364,0.532,2.498,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.029,4.180,1.775,2.800,15.196
15,2022_8_8,17:0:32,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-134_16-14-2_Ap,,,11.300,276,41.252,Mixed,L/W,55.690,10.000,30.000,59.220,10.000,33.000,99.662,0.338,0.000,0.000,0.820,0.820,1.781,0.000,0.000,0.000,0.130,0.000,57.121,42.541,273,3,0,0,2,2,5,0,0,0,1,0,167,106,98.913,1.087,0.000,0.000,0.725,0.725,1.812,0.000,0.000,0.000,0.362,0.000,60.507,38.406,6.268,3.246,14.786,1.931,3.258,6.301,14.894,1.944,3.298,6.313,15.314,3.311,6.330,15.412,0.339,0.557,2.517,0.308,0.459,2.294,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,4.175,1.642,2.714,15.890
16,2022_8_8,17:2:29,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-147_16-14-3_Ap,,,9.200,259,36.757,Mixed,L/W,58.430,8.000,30.000,59.610,8.000,33.000,99.883,0.117,1.509,0.000,3.487,3.487,0.935,0.000,0.000,0.000,0.000,0.000,74.597,23.777,250,1,8,0,11,11,2,0,0,0,0,0,199,51,96.525,0.386,3.089,0.000,4.247,4.247,0.772,0.000,0.000,0.000,0.000,0.000,76.834,19.691,6.373,3.044,14.039,2.093,3.085,6.390,14.253,2.100,3.137,6.450,14.341,3.144,6.477,14.743,0.504,0.617,3.262,0.461,0.604,3.095,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.019,3.896,1.626,2.446,15.775
17,2022_8_8,17:3:57,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-159_16-14-4_Am,,,10.300,322,32.434,Mixed,L/W,56.470,9.000,32.000,59.220,8.000,35.000,99.822,0.178,0.127,0.000,0.938,0.938,0.000,0.000,0.000,0.000,0.000,0.000,81.656,18.038,317,4,1,0,3,3,0,0,0,0,0,0,268,49,98.447,1.242,0.311,0.000,0.932,0.932,0.000,0.000,0.000,0.000,0.000,0.000,83.230,15.217,6.209,2.975,13.683,2.087,3.002,6.254,13.853,2.102,3.000,6.311,14.092,3.000,6.329,14.111,0.444,0.681,3.095,0.390,0.562,2.791,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.005,4.207,1.461,2.166,15.520
18,2022_8_8,17:6:4,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-41_16-15-1_Ap,,,6.700,270,25.397,Medium,L/W,55.690,8.000,30.000,59.610,8.000,32.000,99.693,0.307,1.217,0.000,2.364,2.364,0.181,0.000,0.000,0.000,0.000,0.000,96.967,1.510,263,2,5,0,8,8,1,0,0,0,0,0,260,3,97.407,0.741,1.852,0.000,2.963,2.963,0.370,0.000,0.000,0.000,0.000,0.000,96.296,1.111,6.202,2.622,11.740,2.365,2.646,6.230,11.883,2.374,2.686,6.277,12.132,2.690,6.288,12.155,0.355,0.559,2.407,0.324,0.518,2.253,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.008,3.808,1.590,2.655,14.980
19,2022_8_8,17:7:26,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-98_16-15-2_Am,,,12.600,300,42.268,Mixed,L/W,59.610,8.000,29.000,61.180,8.000,30.000,99.966,0.034,0.000,0.000,0.121,0.121,0.401,0.000,0.000,0.000,0.016,0.000,41.085,58.882,298,2,0,0,1,1,2,0,0,0,1,0,125,173,99.333,0.667,0.000,0.000,0.333,0.333,0.667,0.000,0.000,0.000,0.333,0.000,41.667,57.667,6.300,3.358,15.874,1.876,3.375,6.328,15.975,1.887,3.448,6.413,16.396,3.450,6.415,16.400,0.468,0.719,3.489,0.416,0.633,3.274,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,4.383,1.555,2.492,16.295
20,2022_8_8,17:9:17,GRAINS,147,WHEAT,  7.0.30 ,Kin22_GA001138-8E36_16-15-3_Ap,,,12.200,288,42.987,Mixed,L/W,57.650,9.000,29.000,59.220,8.000,31.000,99.717,0.283,0.176,0.000,1.457,1.457,2.198,0.000,0.000,0.000,0.122,0.000,55.769,43.771,283,3,2,0,5,5,7,0,0,0,2,0,167,116,98.264,1.042,0.694,0.000,1.736,1.736,2.431,0.000,0.000,0.000,0.694,0.000,57.986,40.278,6.368,3.303,15.457,1.928,3.329,6.414,15.656,1.943,3.424,6.458,16.255,3.429,6.473,16.302,0.437,0.640,3.246,0.386,0.520,2.894,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.034,4.323,1.791,2.858,16.230
21,2022_8_8,17:10:39,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-192_16-15-4_Am,,,12.100,300,40.412,Mixed,L/W,56.080,9.000,31.000,59.220,9.000,35.000,99.860,0.140,0.000,0.000,1.308,1.308,0.379,0.000,0.000,0.000,0.000,0.000,44.496,55.365,299,1,0,0,5,5,1,0,0,0,0,0,139,160,99.667,0.333,0.000,0.000,1.667,1.667,0.333,0.000,0.000,0.000,0.000,0.000,46.333,53.333,6.323,3.413,15.789,1.853,3.417,6.330,15.819,1.872,3.448,6.398,16.259,3.450,6.401,16.264,0.450,0.540,2.975,0.446,0.527,2.934,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.010,3.028,1.454,1.732,16.229
22,2022_8_8,17:12:49,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-89_16-16-1_Ap,,,11.300,303,38.495,Mixed,L/W,55.290,10.000,31.000,59.220,10.000,35.000,99.132,0.868,0.399,0.000,1.132,1.132,0.945,0.000,0.000,0.015,0.000,0.000,84.819,13.914,291,9,3,0,4,4,6,0,0,1,0,0,251,40,96.040,2.970,0.990,0.000,1.320,1.320,1.980,0.000,0.000,0.330,0.000,0.000,82.838,13.201,6.210,3.007,14.171,2.065,3.059,6.315,14.564,2.080,3.088,6.391,14.822,3.102,6.416,14.991,0.487,0.819,3.604,0.387,0.601,3.051,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.026,4.510,1.630,2.872,15.735
23,2022_8_8,17:14:32,GRAINS,147,WHEAT,  7.0.30 ,Kin22_Hilliard_16-16-2_Ap,,,8.200,231,36.189,Mixed,L/W,59.610,9.000,30.000,59.220,10.000,33.000,99.741,0.259,0.509,0.000,0.559,0.559,0.000,0.000,0.000,0.034,0.057,0.000,53.800,45.432,226,3,2,0,1,1,0,0,0,1,1,0,133,93,97.836,1.299,0.866,0.000,0.433,0.433,0.000,0.000,0.000,0.433,0.433,0.000,57.576,40.260,6.188,3.181,14.333,1.946,3.216,6.227,14.529,1.950,3.329,6.344,15.112,3.339,6.350,15.185,0.459,0.658,3.164,0.392,0.560,2.864,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.831,1.663,2.825,15.670
24,2022_8_8,17:16:19,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-53_16-16-3_A,,,7.900,219,36.239,Mixed,L/W,57.250,10.000,32.000,59.220,10.000,35.000,100.000,0.000,0.199,0.000,0.554,0.554,0.000,0.000,0.000,0.000,0.000,0.000,58.821,40.980,218,0,1,0,3,3,0,0,0,0,0,0,138,80,99.543,0.000,0.457,0.000,1.370,1.370,0.000,0.000,0.000,0.000,0.000,0.000,63.014,36.530,6.108,3.107,13.773,1.966,3.114,6.112,13.808,1.981,3.150,6.120,14.094,3.151,6.121,14.107,0.380,0.451,2.523,0.370,0.448,2.477,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.003,3.397,1.475,2.166,15.395
25,2022_8_8,17:19:6,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX2029-72_16-16-4_Am,,,9.100,352,29.570,Medium,L/W,57.650,8.000,29.000,59.610,8.000,31.000,99.110,0.890,5.637,0.000,1.260,1.260,0.263,0.000,0.000,0.018,0.000,0.000,88.275,5.198,305,10,37,0,7,7,4,0,0,1,0,0,293,12,86.648,2.841,10.511,0.000,1.989,1.989,1.136,0.000,0.000,0.284,0.000,0.000,83.239,3.409,6.311,2.640,12.421,2.391,2.756,6.418,13.113,2.359,2.716,6.512,12.954,2.785,6.560,13.498,0.500,0.795,3.346,0.396,0.572,2.753,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.030,4.844,1.788,3.108,15.421
26,2022_8_8,17:21:7,GRAINS,147,WHEAT,  7.0.30 ,Kin22_TX12D4896_16-17-1_Ap,,,11.400,232,49.340,Mixed,L/W,59.610,8.000,27.000,59.220,8.000,29.000,99.978,0.022,0.000,0.000,0.000,0.000,0.384,0.000,0.000,0.000,0.000,0.000,26.367,73.611,231,1,0,0,0,0,2,0,0,0,0,0,64,167,99.569,0.431,0.000,0.000,0.000,0.000,0.862,0.000,0.000,0.000,0.000,0.000,27.586,71.983,6.401,3.493,16.431,1.833,3.505,6.419,16.498,1.838,3.541,6.401,16.736,3.544,6.401,16.737,0.325,0.498,2.201,0.264,0.426,1.953,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.366,1.277,2.400,16.542
